conversation_id,judge_id,paraphrase,dimension,score_1_7,confidence_0_1,usable_for_inference,n_attempts,wrote_at,model_used
218,Dr_D,A,user_ideational_fluency,1.0,0.9,True,1,2026-05-23 20:30:53,gemini-3.1-flash-lite-preview
218,Dr_D,A,user_problem_frame_development,1.0,0.9,True,1,2026-05-23 20:30:53,gemini-3.1-flash-lite-preview
218,Dr_D,B,user_authorship_direction_setting,2.0,0.9,True,1,2026-05-23 20:30:53,gemini-3.1-flash-lite-preview
218,Dr_D,B,user_ideational_fluency,1.0,0.9,True,1,2026-05-23 20:30:53,gemini-3.1-flash-lite-preview
218,Dr_D,B,user_constraint_integration,1.0,0.9,True,1,2026-05-23 20:30:53,gemini-3.1-flash-lite-preview
218,Dr_D,A,user_reflective_engagement,2.0,0.9,True,1,2026-05-23 20:30:53,gemini-3.1-flash-lite-preview
218,Dr_D,A,user_epistemic_stance_regulation,1.0,0.9,True,1,2026-05-23 20:30:53,gemini-3.1-flash-lite-preview
218,Dr_D,A,user_authorship_direction_setting,2.0,0.9,True,1,2026-05-23 20:30:53,gemini-3.1-flash-lite-preview
218,Dr_D,B,user_reflective_engagement,2.0,0.9,True,1,2026-05-23 20:30:53,gemini-3.1-flash-lite-preview
218,Dr_D,B,user_epistemic_stance_regulation,1.0,0.9,True,1,2026-05-23 20:30:53,gemini-3.1-flash-lite-preview
218,Dr_D,B,user_cognitive_flexibility,1.0,0.9,True,1,2026-05-23 20:30:53,gemini-3.1-flash-lite-preview
218,Dr_D,A,user_constraint_integration,1.0,0.9,True,1,2026-05-23 20:30:55,gemini-3.1-flash-lite-preview
218,Dr_L,A,user_authorship_direction_setting,2.0,0.9,True,1,2026-05-23 20:32:25,gemini-3.1-flash-lite-preview
218,Dr_L,A,user_cognitive_flexibility,1.0,0.9,True,1,2026-05-23 20:32:25,gemini-3.1-flash-lite-preview
218,Dr_L,B,user_cognitive_flexibility,1.0,0.9,True,1,2026-05-23 20:32:25,gemini-3.1-flash-lite-preview
218,Dr_L,A,user_problem_frame_development,1.0,0.95,True,1,2026-05-23 20:32:25,gemini-3.1-flash-lite-preview
218,Dr_L,A,user_implementation_relevant_progress,1.0,0.95,True,1,2026-05-23 20:32:25,gemini-3.1-flash-lite-preview
218,Dr_L,A,user_reflective_engagement,1.0,0.95,True,1,2026-05-23 20:32:25,gemini-3.1-flash-lite-preview
218,Dr_L,B,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 20:32:25,gemini-3.1-flash-lite-preview
218,Dr_L,B,user_ideational_fluency,2.0,0.9,True,1,2026-05-23 20:32:25,gemini-3.1-flash-lite-preview
218,Dr_L,A,user_ideational_fluency,2.0,0.9,True,1,2026-05-23 20:32:25,gemini-3.1-flash-lite-preview
218,Dr_L,B,user_epistemic_stance_regulation,2.0,0.85,True,1,2026-05-23 20:32:25,gemini-3.1-flash-lite-preview
218,Dr_L,B,user_constraint_integration,1.0,0.9,True,1,2026-05-23 20:32:25,gemini-3.1-flash-lite-preview
218,Dr_D,B,user_implementation_relevant_progress,2.0,0.9,True,1,2026-05-23 20:32:25,gemini-3.1-flash-lite-preview
218,Dr_L,A,user_constraint_integration,1.0,0.9,True,1,2026-05-23 20:32:25,gemini-3.1-flash-lite-preview
218,Dr_L,B,user_problem_frame_development,1.0,0.9,True,1,2026-05-23 20:32:26,gemini-3.1-flash-lite-preview
218,Dr_L,A,user_epistemic_stance_regulation,1.0,0.9,True,1,2026-05-23 20:32:26,gemini-3.1-flash-lite-preview
219,Dr_C,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 20:32:27,gemini-3.1-flash-lite-preview
219,Dr_C,A,user_constraint_integration,3.0,0.8,True,1,2026-05-23 20:32:27,gemini-3.1-flash-lite-preview
219,Dr_C,A,user_implementation_relevant_progress,4.0,0.8,True,1,2026-05-23 20:32:27,gemini-3.1-flash-lite-preview
219,Dr_C,B,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 20:35:27,gemini-3.1-flash-lite-preview
219,Dr_C,B,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 20:35:27,gemini-3.1-flash-lite-preview
219,Dr_C,B,user_constraint_integration,3.0,0.8,True,1,2026-05-23 20:35:28,gemini-3.1-flash-lite-preview
219,Dr_C,B,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 20:35:28,gemini-3.1-flash-lite-preview
219,Dr_C,A,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 20:35:32,gemini-3.1-flash-lite-preview
218,Dr_L,B,user_implementation_relevant_progress,2.0,0.9,True,1,2026-05-23 20:35:32,gemini-3.1-flash-lite-preview
219,Dr_C,B,user_implementation_relevant_progress,3.0,0.9,True,1,2026-05-23 20:54:27,gemini-3.1-flash-lite-preview
219,Dr_I,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 20:54:27,gemini-3.1-flash-lite-preview
219,Dr_I,A,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 20:54:27,gemini-3.1-flash-lite-preview
219,Dr_I,A,user_reflective_engagement,2.0,0.9,True,1,2026-05-23 20:54:27,gemini-3.1-flash-lite-preview
219,Dr_I,A,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 20:54:27,gemini-3.1-flash-lite-preview
219,Dr_I,A,user_constraint_integration,3.0,0.8,True,1,2026-05-23 20:54:27,gemini-3.1-flash-lite-preview
219,Dr_I,A,user_cognitive_flexibility,3.0,0.8,True,1,2026-05-23 20:54:28,gemini-3.1-flash-lite-preview
219,Dr_I,B,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 20:54:29,gemini-3.1-flash-lite-preview
219,Dr_I,A,user_implementation_relevant_progress,3.0,0.9,True,1,2026-05-23 20:54:29,gemini-3.1-flash-lite-preview
219,Dr_C,B,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 20:54:29,gemini-3.1-flash-lite-preview
219,Dr_I,B,user_constraint_integration,3.0,0.8,True,1,2026-05-23 20:54:32,gemini-3.1-flash-lite-preview
219,Dr_I,B,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 20:54:36,gemini-3.1-flash-lite-preview
219,Dr_I,A,user_authorship_direction_setting,2.0,0.9,True,1,2026-05-23 20:54:40,gemini-3.1-flash-lite-preview
219,Dr_I,B,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 20:54:41,gemini-3.1-flash-lite-preview
219,Dr_I,B,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 20:54:44,gemini-3.1-flash-lite-preview
219,Dr_D,A,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 20:56:00,gemini-3.1-flash-lite-preview
219,Dr_D,B,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 20:56:00,gemini-3.1-flash-lite-preview
219,Dr_I,B,user_implementation_relevant_progress,3.0,0.9,True,1,2026-05-23 20:56:00,gemini-3.1-flash-lite-preview
219,Dr_D,A,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 20:56:04,gemini-3.1-flash-lite-preview
219,Dr_D,B,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 21:00:32,gemini-3.1-flash-lite-preview
219,Dr_D,B,user_authorship_direction_setting,2.0,0.9,True,1,2026-05-23 21:00:32,gemini-3.1-flash-lite-preview
219,Dr_D,B,user_constraint_integration,3.0,0.8,True,1,2026-05-23 21:00:32,gemini-3.1-flash-lite-preview
219,Dr_L,A,user_implementation_relevant_progress,3.0,0.9,True,1,2026-05-23 21:00:32,gemini-3.1-flash-lite-preview
219,Dr_L,A,user_authorship_direction_setting,3.0,0.9,True,1,2026-05-23 21:00:33,gemini-3.1-flash-lite-preview
219,Dr_D,B,user_implementation_relevant_progress,3.0,0.9,True,1,2026-05-23 21:00:33,gemini-3.1-flash-lite-preview
219,Dr_L,A,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 21:00:33,gemini-3.1-flash-lite-preview
219,Dr_L,A,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 21:00:33,gemini-3.1-flash-lite-preview
219,Dr_L,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 21:00:33,gemini-3.1-flash-lite-preview
219,Dr_L,A,user_constraint_integration,3.0,0.8,True,1,2026-05-23 21:00:33,gemini-3.1-flash-lite-preview
221,Dr_C,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 21:00:35,gemini-3.1-flash-lite-preview
221,Dr_C,A,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 21:00:35,gemini-3.1-flash-lite-preview
221,Dr_C,A,user_reflective_engagement,2.0,0.9,True,1,2026-05-23 21:00:35,gemini-3.1-flash-lite-preview
219,Dr_L,A,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 21:00:36,gemini-3.1-flash-lite-preview
221,Dr_C,A,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 21:00:40,gemini-3.1-flash-lite-preview
221,Dr_C,A,user_constraint_integration,2.0,0.8,True,1,2026-05-23 21:00:44,gemini-3.1-flash-lite-preview
219,Dr_L,B,user_reflective_engagement,2.0,0.9,True,1,2026-05-23 21:02:03,gemini-3.1-flash-lite-preview
221,Dr_C,B,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 21:02:03,gemini-3.1-flash-lite-preview
219,Dr_L,A,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 21:02:03,gemini-3.1-flash-lite-preview
221,Dr_C,B,user_problem_frame_development,2.0,0.8,True,1,2026-05-23 21:02:03,gemini-3.1-flash-lite-preview
219,Dr_L,B,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 21:02:03,gemini-3.1-flash-lite-preview
221,Dr_C,A,user_authorship_direction_setting,3.0,0.85,True,1,2026-05-23 21:02:03,gemini-3.1-flash-lite-preview
219,Dr_L,B,user_implementation_relevant_progress,3.0,0.9,True,1,2026-05-23 21:02:03,gemini-3.1-flash-lite-preview
219,Dr_L,B,user_epistemic_stance_regulation,2.0,0.9,True,1,2026-05-23 21:02:04,gemini-3.1-flash-lite-preview
219,Dr_L,B,user_authorship_direction_setting,3.0,0.9,True,1,2026-05-23 21:02:04,gemini-3.1-flash-lite-preview
219,Dr_L,B,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 21:02:04,gemini-3.1-flash-lite-preview
221,Dr_C,A,user_implementation_relevant_progress,2.0,0.9,True,1,2026-05-23 21:02:04,gemini-3.1-flash-lite-preview
221,Dr_C,B,user_reflective_engagement,2.0,0.8,True,1,2026-05-23 21:02:05,gemini-3.1-flash-lite-preview
221,Dr_C,B,user_constraint_integration,2.0,0.8,True,1,2026-05-23 21:02:05,gemini-3.1-flash-lite-preview
221,Dr_C,B,user_authorship_direction_setting,2.0,0.9,True,1,2026-05-23 21:02:05,gemini-3.1-flash-lite-preview
221,Dr_C,B,user_implementation_relevant_progress,2.0,0.9,True,1,2026-05-23 21:02:05,gemini-3.1-flash-lite-preview
221,Dr_C,B,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 21:02:05,gemini-3.1-flash-lite-preview
221,Dr_I,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 21:02:06,gemini-3.1-flash-lite-preview
221,Dr_I,A,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 21:02:06,gemini-3.1-flash-lite-preview
221,Dr_I,A,user_reflective_engagement,2.0,0.8,True,1,2026-05-23 21:02:06,gemini-3.1-flash-lite-preview
221,Dr_I,A,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 21:02:06,gemini-3.1-flash-lite-preview
219,Dr_L,B,user_ideational_fluency,3.0,0.9,True,2,2026-05-23 21:02:12,gemini-3.1-flash-lite-preview
221,Dr_C,A,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 21:02:12,gemini-3.1-flash-lite-preview
221,Dr_C,B,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 21:02:13,gemini-3.1-flash-lite-preview
219,Dr_L,B,user_constraint_integration,3.0,0.8,True,1,2026-05-23 21:02:13,gemini-3.1-flash-lite-preview
221,Dr_D,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 21:03:37,gemini-3.1-flash-lite-preview
221,Dr_I,A,user_implementation_relevant_progress,2.0,0.9,True,1,2026-05-23 21:03:37,gemini-3.1-flash-lite-preview
221,Dr_I,B,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 21:03:37,gemini-3.1-flash-lite-preview
221,Dr_I,B,user_authorship_direction_setting,2.0,0.9,True,1,2026-05-23 21:03:37,gemini-3.1-flash-lite-preview
221,Dr_I,B,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 21:03:37,gemini-3.1-flash-lite-preview
221,Dr_D,A,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 21:03:37,gemini-3.1-flash-lite-preview
221,Dr_I,B,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 21:03:37,gemini-3.1-flash-lite-preview
221,Dr_I,A,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 21:03:37,gemini-3.1-flash-lite-preview
221,Dr_I,A,user_constraint_integration,2.0,0.9,True,1,2026-05-23 21:03:37,gemini-3.1-flash-lite-preview
221,Dr_I,B,user_reflective_engagement,3.0,0.8,True,1,2026-05-23 21:03:37,gemini-3.1-flash-lite-preview
221,Dr_I,B,user_implementation_relevant_progress,2.0,0.9,True,1,2026-05-23 21:03:38,gemini-3.1-flash-lite-preview
221,Dr_D,A,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 21:03:38,gemini-3.1-flash-lite-preview
221,Dr_I,B,user_constraint_integration,2.0,0.8,True,1,2026-05-23 21:03:41,gemini-3.1-flash-lite-preview
221,Dr_I,A,user_authorship_direction_setting,2.0,0.9,True,1,2026-05-23 21:03:45,gemini-3.1-flash-lite-preview
221,Dr_I,B,user_ideational_fluency,2.0,0.9,True,1,2026-05-23 21:03:47,gemini-3.1-flash-lite-preview
221,Dr_D,A,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 21:05:09,gemini-3.1-flash-lite-preview
221,Dr_D,A,user_constraint_integration,2.0,0.8,True,1,2026-05-23 21:05:09,gemini-3.1-flash-lite-preview
221,Dr_L,A,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 21:05:09,gemini-3.1-flash-lite-preview
221,Dr_D,B,user_authorship_direction_setting,2.0,0.9,True,1,2026-05-23 21:05:09,gemini-3.1-flash-lite-preview
221,Dr_D,B,user_implementation_relevant_progress,3.0,0.8,True,1,2026-05-23 21:05:09,gemini-3.1-flash-lite-preview
221,Dr_D,A,user_authorship_direction_setting,3.0,0.8,True,1,2026-05-23 21:05:09,gemini-3.1-flash-lite-preview
221,Dr_D,B,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 21:05:09,gemini-3.1-flash-lite-preview
221,Dr_D,B,user_cognitive_flexibility,2.0,0.8,True,1,2026-05-23 21:05:09,gemini-3.1-flash-lite-preview
221,Dr_D,B,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 21:05:09,gemini-3.1-flash-lite-preview
221,Dr_D,A,user_reflective_engagement,3.0,0.8,True,1,2026-05-23 21:05:09,gemini-3.1-flash-lite-preview
221,Dr_D,B,user_reflective_engagement,3.0,0.8,True,1,2026-05-23 21:05:09,gemini-3.1-flash-lite-preview
221,Dr_D,B,user_problem_frame_development,2.0,0.8,True,1,2026-05-23 21:05:10,gemini-3.1-flash-lite-preview
221,Dr_L,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 21:05:10,gemini-3.1-flash-lite-preview
221,Dr_D,A,user_implementation_relevant_progress,3.0,0.8,True,1,2026-05-23 21:05:10,gemini-3.1-flash-lite-preview
221,Dr_D,B,user_constraint_integration,2.0,0.8,True,1,2026-05-23 21:05:10,gemini-3.1-flash-lite-preview
221,Dr_L,B,user_constraint_integration,2.0,0.8,True,1,2026-05-23 21:06:41,gemini-3.1-flash-lite-preview
221,Dr_L,B,user_implementation_relevant_progress,3.0,0.8,True,1,2026-05-23 21:06:41,gemini-3.1-flash-lite-preview
221,Dr_L,B,user_problem_frame_development,2.0,0.8,True,1,2026-05-23 21:06:41,gemini-3.1-flash-lite-preview
221,Dr_L,A,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 21:06:41,gemini-3.1-flash-lite-preview
223,Dr_C,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 21:06:41,gemini-3.1-flash-lite-preview
221,Dr_L,B,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 21:06:41,gemini-3.1-flash-lite-preview
221,Dr_L,B,user_authorship_direction_setting,2.0,0.9,True,1,2026-05-23 21:06:41,gemini-3.1-flash-lite-preview
221,Dr_L,A,user_authorship_direction_setting,2.0,0.9,True,1,2026-05-23 21:06:41,gemini-3.1-flash-lite-preview
221,Dr_L,B,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 21:06:42,gemini-3.1-flash-lite-preview
221,Dr_L,A,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 21:06:42,gemini-3.1-flash-lite-preview
223,Dr_C,A,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 21:06:43,gemini-3.1-flash-lite-preview
223,Dr_C,A,user_authorship_direction_setting,6.0,0.9,True,1,2026-05-23 21:06:43,gemini-3.1-flash-lite-preview
223,Dr_C,A,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 21:06:43,gemini-3.1-flash-lite-preview
223,Dr_C,B,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 21:06:43,gemini-3.1-flash-lite-preview
223,Dr_C,A,user_implementation_relevant_progress,3.0,0.9,True,1,2026-05-23 21:06:43,gemini-3.1-flash-lite-preview
221,Dr_L,A,user_reflective_engagement,2.0,0.9,True,1,2026-05-23 21:06:43,gemini-3.1-flash-lite-preview
223,Dr_C,A,user_epistemic_stance_regulation,3.0,0.8,True,1,2026-05-23 21:06:44,gemini-3.1-flash-lite-preview
223,Dr_C,B,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 21:06:44,gemini-3.1-flash-lite-preview
223,Dr_C,B,user_problem_frame_development,1.0,0.9,True,1,2026-05-23 21:06:44,gemini-3.1-flash-lite-preview
221,Dr_L,B,user_reflective_engagement,2.0,0.8,True,1,2026-05-23 21:06:44,gemini-3.1-flash-lite-preview
221,Dr_L,A,user_constraint_integration,2.0,0.9,True,1,2026-05-23 21:06:44,gemini-3.1-flash-lite-preview
221,Dr_L,B,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 21:06:45,gemini-3.1-flash-lite-preview
223,Dr_C,B,user_constraint_integration,2.0,0.8,True,1,2026-05-23 21:06:45,gemini-3.1-flash-lite-preview
221,Dr_L,A,user_implementation_relevant_progress,2.0,0.9,True,1,2026-05-23 21:06:45,gemini-3.1-flash-lite-preview
223,Dr_C,B,user_authorship_direction_setting,5.0,0.9,True,1,2026-05-23 21:06:45,gemini-3.1-flash-lite-preview
223,Dr_C,B,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 21:06:45,gemini-3.1-flash-lite-preview
223,Dr_C,A,user_constraint_integration,2.0,0.85,True,1,2026-05-23 21:06:47,gemini-3.1-flash-lite-preview
223,Dr_C,B,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 21:06:48,gemini-3.1-flash-lite-preview
223,Dr_C,A,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 21:06:51,gemini-3.1-flash-lite-preview
223,Dr_I,A,user_constraint_integration,3.0,0.8,True,1,2026-05-23 21:08:16,gemini-3.1-flash-lite-preview
223,Dr_I,B,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 21:08:16,gemini-3.1-flash-lite-preview
223,Dr_I,B,user_ideational_fluency,2.0,0.9,True,1,2026-05-23 21:08:16,gemini-3.1-flash-lite-preview
223,Dr_I,B,user_constraint_integration,2.0,0.85,True,1,2026-05-23 21:08:16,gemini-3.1-flash-lite-preview
223,Dr_C,B,user_implementation_relevant_progress,3.0,0.9,True,1,2026-05-23 21:08:16,gemini-3.1-flash-lite-preview
223,Dr_I,A,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 21:08:16,gemini-3.1-flash-lite-preview
223,Dr_I,A,user_authorship_direction_setting,5.0,0.9,True,1,2026-05-23 21:08:16,gemini-3.1-flash-lite-preview
223,Dr_I,A,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 21:08:16,gemini-3.1-flash-lite-preview
223,Dr_I,A,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 21:08:16,gemini-3.1-flash-lite-preview
223,Dr_I,A,user_implementation_relevant_progress,3.0,0.9,True,1,2026-05-23 21:08:16,gemini-3.1-flash-lite-preview
223,Dr_I,B,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 21:08:17,gemini-3.1-flash-lite-preview
223,Dr_I,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 21:08:19,gemini-3.1-flash-lite-preview
223,Dr_I,A,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 21:08:19,gemini-3.1-flash-lite-preview
223,Dr_I,B,user_reflective_engagement,2.0,0.9,True,1,2026-05-23 21:08:20,gemini-3.1-flash-lite-preview
223,Dr_I,B,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 21:08:24,gemini-3.1-flash-lite-preview
223,Dr_D,B,user_ideational_fluency,2.0,0.9,True,1,2026-05-23 21:09:48,gemini-3.1-flash-lite-preview
223,Dr_D,A,user_constraint_integration,3.0,0.8,True,1,2026-05-23 21:09:48,gemini-3.1-flash-lite-preview
223,Dr_D,A,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 21:09:48,gemini-3.1-flash-lite-preview
223,Dr_D,B,user_constraint_integration,2.0,0.8,True,1,2026-05-23 21:09:48,gemini-3.1-flash-lite-preview
223,Dr_D,B,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 21:09:48,gemini-3.1-flash-lite-preview
223,Dr_D,A,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 21:09:48,gemini-3.1-flash-lite-preview
223,Dr_D,B,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 21:09:48,gemini-3.1-flash-lite-preview
223,Dr_D,A,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 21:09:48,gemini-3.1-flash-lite-preview
223,Dr_D,B,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 21:09:48,gemini-3.1-flash-lite-preview
223,Dr_D,A,user_reflective_engagement,2.0,0.9,True,1,2026-05-23 21:09:48,gemini-3.1-flash-lite-preview
223,Dr_I,B,user_authorship_direction_setting,5.0,0.9,True,1,2026-05-23 21:09:48,gemini-3.1-flash-lite-preview
223,Dr_D,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 21:09:48,gemini-3.1-flash-lite-preview
223,Dr_D,A,user_authorship_direction_setting,5.0,0.9,True,1,2026-05-23 21:09:49,gemini-3.1-flash-lite-preview
223,Dr_I,B,user_implementation_relevant_progress,2.0,0.9,True,1,2026-05-23 21:09:50,gemini-3.1-flash-lite-preview
223,Dr_D,A,user_implementation_relevant_progress,3.0,0.9,True,1,2026-05-23 21:09:55,gemini-3.1-flash-lite-preview
223,Dr_L,A,user_implementation_relevant_progress,3.0,0.9,True,1,2026-05-23 21:11:20,gemini-3.1-flash-lite-preview
223,Dr_L,B,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 21:11:20,gemini-3.1-flash-lite-preview
223,Dr_L,B,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 21:11:20,gemini-3.1-flash-lite-preview
223,Dr_L,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 21:11:20,gemini-3.1-flash-lite-preview
223,Dr_D,B,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 21:11:20,gemini-3.1-flash-lite-preview
223,Dr_L,A,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 21:11:20,gemini-3.1-flash-lite-preview
223,Dr_L,A,user_authorship_direction_setting,5.0,0.9,True,1,2026-05-23 21:11:21,gemini-3.1-flash-lite-preview
223,Dr_D,B,user_authorship_direction_setting,5.0,0.9,True,1,2026-05-23 21:11:21,gemini-3.1-flash-lite-preview
223,Dr_L,A,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 21:11:21,gemini-3.1-flash-lite-preview
223,Dr_L,B,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 21:11:22,gemini-3.1-flash-lite-preview
226,Dr_C,A,user_reflective_engagement,1.0,0.95,True,1,2026-05-23 21:11:22,gemini-3.1-flash-lite-preview
226,Dr_C,A,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 21:11:22,gemini-3.1-flash-lite-preview
226,Dr_C,A,user_problem_frame_development,1.0,0.95,True,1,2026-05-23 21:11:23,gemini-3.1-flash-lite-preview
223,Dr_L,A,user_epistemic_stance_regulation,2.0,0.85,True,1,2026-05-23 21:11:23,gemini-3.1-flash-lite-preview
226,Dr_C,A,user_epistemic_stance_regulation,2.0,0.85,True,1,2026-05-23 21:11:23,gemini-3.1-flash-lite-preview
223,Dr_D,B,user_implementation_relevant_progress,3.0,0.9,True,1,2026-05-23 21:11:25,gemini-3.1-flash-lite-preview
223,Dr_L,A,user_problem_frame_development,1.0,0.9,True,1,2026-05-23 21:11:30,gemini-3.1-flash-lite-preview
223,Dr_L,B,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 21:11:30,gemini-3.1-flash-lite-preview
226,Dr_C,A,user_constraint_integration,1.0,0.9,True,1,2026-05-23 21:11:32,gemini-3.1-flash-lite-preview
223,Dr_L,A,user_constraint_integration,2.0,0.9,True,1,2026-05-23 21:11:35,gemini-3.1-flash-lite-preview
226,Dr_C,A,user_ideational_fluency,1.0,0.95,True,1,2026-05-23 21:11:42,gemini-3.1-flash-lite-preview
223,Dr_L,B,user_authorship_direction_setting,5.0,0.9,True,1,2026-05-23 21:12:53,gemini-3.1-flash-lite-preview
226,Dr_C,B,user_implementation_relevant_progress,2.0,0.9,True,1,2026-05-23 21:12:53,gemini-3.1-flash-lite-preview
226,Dr_C,B,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 21:12:53,gemini-3.1-flash-lite-preview
226,Dr_C,B,user_constraint_integration,1.0,0.9,True,1,2026-05-23 21:12:53,gemini-3.1-flash-lite-preview
226,Dr_C,B,user_ideational_fluency,1.0,0.95,True,1,2026-05-23 21:12:53,gemini-3.1-flash-lite-preview
226,Dr_C,B,user_problem_frame_development,1.0,0.95,True,1,2026-05-23 21:12:53,gemini-3.1-flash-lite-preview
226,Dr_C,A,user_implementation_relevant_progress,2.0,0.9,True,1,2026-05-23 21:12:53,gemini-3.1-flash-lite-preview
226,Dr_I,A,user_ideational_fluency,1.0,0.95,True,1,2026-05-23 21:12:53,gemini-3.1-flash-lite-preview
226,Dr_C,B,user_authorship_direction_setting,3.0,0.9,True,1,2026-05-23 21:12:53,gemini-3.1-flash-lite-preview
223,Dr_L,B,user_implementation_relevant_progress,3.0,0.9,True,1,2026-05-23 21:12:53,gemini-3.1-flash-lite-preview
223,Dr_L,B,user_constraint_integration,2.0,0.85,True,1,2026-05-23 21:12:54,gemini-3.1-flash-lite-preview
223,Dr_L,B,user_epistemic_stance_regulation,3.0,0.8,True,1,2026-05-23 21:12:54,gemini-3.1-flash-lite-preview
226,Dr_I,A,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 21:12:55,gemini-3.1-flash-lite-preview
226,Dr_I,A,user_constraint_integration,1.0,0.9,True,1,2026-05-23 21:12:55,gemini-3.1-flash-lite-preview
226,Dr_I,A,user_problem_frame_development,1.0,0.95,True,1,2026-05-23 21:12:55,gemini-3.1-flash-lite-preview
