conversation_id,group,challenge_id,scorer,criterion,score_0_4,confidence_0_1,possible_biases,usable_for_inference,conv_word_count
733,treatment,polyron_sleep,B,implementation_grounding,2,0.8,none,True,1626
733,treatment,polyron_sleep,B,cognitive_load_clarity,3,0.9,none,True,1626
733,treatment,polyron_sleep,B,stance_integrity,3,0.9,none,True,1626
733,treatment,polyron_sleep,B,premature_convergence_risk,1,0.8,none,True,1626
733,treatment,polyron_sleep,B,runaway_divergence_risk,1,0.8,none,True,1626
737,treatment,ichilov_rehab_future,A,exploration_opening,3,1.0,none,True,1784
737,treatment,ichilov_rehab_future,A,reframing_quality,3,1.0,none,True,1784
737,treatment,ichilov_rehab_future,A,evaluative_discipline,1,0.9,none,True,1784
737,treatment,ichilov_rehab_future,A,agency_preservation,3,0.9,none,True,1784
737,treatment,ichilov_rehab_future,A,anchor_management,3,0.9,none,True,1784
737,treatment,ichilov_rehab_future,A,coregulation_uptake,3,1.0,none,True,1784
737,treatment,ichilov_rehab_future,A,timing_fit,3,0.9,none,True,1784
737,treatment,ichilov_rehab_future,A,implementation_grounding,2,0.9,none,True,1784
737,treatment,ichilov_rehab_future,A,cognitive_load_clarity,3,1.0,none,True,1784
737,treatment,ichilov_rehab_future,A,stance_integrity,3,0.9,none,True,1784
737,treatment,ichilov_rehab_future,A,premature_convergence_risk,0,0.9,none,True,1784
737,treatment,ichilov_rehab_future,A,runaway_divergence_risk,1,0.9,none,True,1784
737,treatment,ichilov_rehab_future,B,exploration_opening,3,1.0,none,True,1784
737,treatment,ichilov_rehab_future,B,reframing_quality,3,1.0,none,True,1784
737,treatment,ichilov_rehab_future,B,evaluative_discipline,2,0.9,none,True,1784
737,treatment,ichilov_rehab_future,B,agency_preservation,3,0.9,none,True,1784
737,treatment,ichilov_rehab_future,B,anchor_management,2,0.8,none,True,1784
737,treatment,ichilov_rehab_future,B,coregulation_uptake,3,0.9,none,True,1784
737,treatment,ichilov_rehab_future,B,timing_fit,3,0.9,none,True,1784
737,treatment,ichilov_rehab_future,B,implementation_grounding,3,0.9,none,True,1784
737,treatment,ichilov_rehab_future,B,cognitive_load_clarity,3,1.0,none,True,1784
737,treatment,ichilov_rehab_future,B,stance_integrity,3,0.9,none,True,1784
737,treatment,ichilov_rehab_future,B,premature_convergence_risk,1,0.8,none,True,1784
737,treatment,ichilov_rehab_future,B,runaway_divergence_risk,1,0.9,none,True,1784
751,control,ichilov_rehab_future,A,exploration_opening,2,1.0,none,True,1006
751,control,ichilov_rehab_future,A,reframing_quality,1,0.9,none,True,1006
751,control,ichilov_rehab_future,A,evaluative_discipline,1,0.9,none,True,1006
751,control,ichilov_rehab_future,A,agency_preservation,3,1.0,none,True,1006
751,control,ichilov_rehab_future,A,anchor_management,1,0.9,none,True,1006
751,control,ichilov_rehab_future,A,coregulation_uptake,3,1.0,none,True,1006
751,control,ichilov_rehab_future,A,timing_fit,3,0.9,none,True,1006
751,control,ichilov_rehab_future,A,implementation_grounding,2,0.9,none,True,1006
751,control,ichilov_rehab_future,A,cognitive_load_clarity,3,1.0,none,True,1006
751,control,ichilov_rehab_future,A,stance_integrity,3,0.9,none,True,1006
751,control,ichilov_rehab_future,A,premature_convergence_risk,1,0.9,none,True,1006
751,control,ichilov_rehab_future,A,runaway_divergence_risk,1,0.9,none,True,1006
751,control,ichilov_rehab_future,B,exploration_opening,2,1,none,True,1006
751,control,ichilov_rehab_future,B,reframing_quality,1,1,none,True,1006
751,control,ichilov_rehab_future,B,evaluative_discipline,1,1,none,True,1006
751,control,ichilov_rehab_future,B,agency_preservation,3,1,none,True,1006
751,control,ichilov_rehab_future,B,anchor_management,1,1,none,True,1006
751,control,ichilov_rehab_future,B,coregulation_uptake,3,1,none,True,1006
751,control,ichilov_rehab_future,B,timing_fit,3,1,none,True,1006
751,control,ichilov_rehab_future,B,implementation_grounding,2,1,none,True,1006
751,control,ichilov_rehab_future,B,cognitive_load_clarity,3,1,none,True,1006
751,control,ichilov_rehab_future,B,stance_integrity,3,1,none,True,1006
751,control,ichilov_rehab_future,B,premature_convergence_risk,1,1,none,True,1006
751,control,ichilov_rehab_future,B,runaway_divergence_risk,1,1,none,True,1006
753,treatment,ichilov_rehab_future,A,exploration_opening,4,1.0,none,True,1442
753,treatment,ichilov_rehab_future,A,reframing_quality,3,1.0,none,True,1442
753,treatment,ichilov_rehab_future,A,evaluative_discipline,2,0.9,none,True,1442
753,treatment,ichilov_rehab_future,A,agency_preservation,4,1.0,none,True,1442
753,treatment,ichilov_rehab_future,A,anchor_management,3,0.9,none,True,1442
753,treatment,ichilov_rehab_future,A,coregulation_uptake,4,1.0,none,True,1442
753,treatment,ichilov_rehab_future,A,timing_fit,3,1.0,none,True,1442
753,treatment,ichilov_rehab_future,A,implementation_grounding,2,0.9,none,True,1442
753,treatment,ichilov_rehab_future,A,cognitive_load_clarity,3,1.0,none,True,1442
753,treatment,ichilov_rehab_future,A,stance_integrity,3,1.0,none,True,1442
753,treatment,ichilov_rehab_future,A,premature_convergence_risk,0,1.0,none,True,1442
753,treatment,ichilov_rehab_future,A,runaway_divergence_risk,1,0.9,none,True,1442
753,treatment,ichilov_rehab_future,B,exploration_opening,3,1.0,none,True,1442
753,treatment,ichilov_rehab_future,B,reframing_quality,2,0.9,none,True,1442
753,treatment,ichilov_rehab_future,B,evaluative_discipline,1,0.9,none,True,1442
753,treatment,ichilov_rehab_future,B,agency_preservation,4,1.0,none,True,1442
753,treatment,ichilov_rehab_future,B,anchor_management,2,0.8,none,True,1442
753,treatment,ichilov_rehab_future,B,coregulation_uptake,4,1.0,none,True,1442
753,treatment,ichilov_rehab_future,B,timing_fit,3,0.9,none,True,1442
753,treatment,ichilov_rehab_future,B,implementation_grounding,2,0.8,none,True,1442
753,treatment,ichilov_rehab_future,B,cognitive_load_clarity,3,0.9,none,True,1442
753,treatment,ichilov_rehab_future,B,stance_integrity,3,0.9,none,True,1442
753,treatment,ichilov_rehab_future,B,premature_convergence_risk,0,0.9,none,True,1442
753,treatment,ichilov_rehab_future,B,runaway_divergence_risk,1,0.8,none,True,1442
