conversation_id,episode_id,scorer,criterion,score_0_4,confidence_0_1,counterevidence,possible_biases,usable_for_inference,episode_word_count,episode_type,condition_original_hidden,persona_family_original_hidden
416,416_e02,C,evaluative_discipline,,1.0,,none,False,63,user_agency_event,Persona,Divergent
416,416_e02,C,agency_preservation,3.0,0.9,,none,True,63,user_agency_event,Persona,Divergent
416,416_e02,C,anchor_management,3.0,0.9,,none,True,63,user_agency_event,Persona,Divergent
416,416_e02,C,coregulation_uptake,3.0,0.9,,none,True,63,user_agency_event,Persona,Divergent
416,416_e02,C,timing_fit,3.0,0.9,,none,True,63,user_agency_event,Persona,Divergent
416,416_e02,C,implementation_grounding,0.0,1.0,,none,True,63,user_agency_event,Persona,Divergent
416,416_e02,C,cognitive_load_clarity,3.0,0.9,,none,True,63,user_agency_event,Persona,Divergent
416,416_e02,C,stance_integrity,3.0,0.9,,none,True,63,user_agency_event,Persona,Divergent
416,416_e02,C,premature_convergence_risk,0.0,0.9,,none,True,63,user_agency_event,Persona,Divergent
416,416_e02,C,runaway_divergence_risk,1.0,0.8,,none,True,63,user_agency_event,Persona,Divergent
439,439_e01,C,exploration_opening,2.0,0.9,,none,True,43,opening_frame,Persona,Divergent
439,439_e01,C,reframing_quality,0.0,0.9,,none,True,43,opening_frame,Persona,Divergent
439,439_e01,C,evaluative_discipline,,1.0,,none,False,43,opening_frame,Persona,Divergent
439,439_e01,C,agency_preservation,3.0,0.9,,none,True,43,opening_frame,Persona,Divergent
439,439_e01,C,anchor_management,,1.0,,none,False,43,opening_frame,Persona,Divergent
439,439_e01,C,coregulation_uptake,3.0,0.9,,none,True,43,opening_frame,Persona,Divergent
439,439_e01,C,timing_fit,3.0,0.9,,none,True,43,opening_frame,Persona,Divergent
439,439_e01,C,implementation_grounding,0.0,0.9,,none,True,43,opening_frame,Persona,Divergent
439,439_e01,C,cognitive_load_clarity,3.0,0.9,,none,True,43,opening_frame,Persona,Divergent
439,439_e01,C,stance_integrity,3.0,0.9,,none,True,43,opening_frame,Persona,Divergent
439,439_e01,C,premature_convergence_risk,0.0,0.9,,none,True,43,opening_frame,Persona,Divergent
439,439_e01,C,runaway_divergence_risk,0.0,0.9,,none,True,43,opening_frame,Persona,Divergent
442,442_e03,C,exploration_opening,3.0,0.9,,none,True,89,user_agency_event,Persona,Divergent
442,442_e03,C,reframing_quality,3.0,0.9,,none,True,89,user_agency_event,Persona,Divergent
442,442_e03,C,evaluative_discipline,,1.0,,none,False,89,user_agency_event,Persona,Divergent
442,442_e03,C,agency_preservation,3.0,0.9,,none,True,89,user_agency_event,Persona,Divergent
442,442_e03,C,anchor_management,2.0,0.8,,none,True,89,user_agency_event,Persona,Divergent
442,442_e03,C,coregulation_uptake,3.0,0.9,,none,True,89,user_agency_event,Persona,Divergent
442,442_e03,C,timing_fit,3.0,0.9,,none,True,89,user_agency_event,Persona,Divergent
442,442_e03,C,implementation_grounding,2.0,0.8,,none,True,89,user_agency_event,Persona,Divergent
442,442_e03,C,cognitive_load_clarity,3.0,0.9,,none,True,89,user_agency_event,Persona,Divergent
442,442_e03,C,stance_integrity,3.0,0.9,,none,True,89,user_agency_event,Persona,Divergent
442,442_e03,C,premature_convergence_risk,0.0,0.9,,none,True,89,user_agency_event,Persona,Divergent
442,442_e03,C,runaway_divergence_risk,1.0,0.8,,none,True,89,user_agency_event,Persona,Divergent
442,442_e04,C,exploration_opening,3.0,0.9,,none,True,123,user_agency_event,Persona,Divergent
442,442_e04,C,reframing_quality,3.0,0.9,,none,True,123,user_agency_event,Persona,Divergent
442,442_e04,C,evaluative_discipline,,0.0,,none,False,123,user_agency_event,Persona,Divergent
442,442_e04,C,agency_preservation,3.0,0.9,,none,True,123,user_agency_event,Persona,Divergent
442,442_e04,C,anchor_management,2.0,0.8,,none,True,123,user_agency_event,Persona,Divergent
442,442_e04,C,coregulation_uptake,4.0,0.9,,none,True,123,user_agency_event,Persona,Divergent
442,442_e04,C,timing_fit,3.0,0.9,,none,True,123,user_agency_event,Persona,Divergent
442,442_e04,C,implementation_grounding,2.0,0.8,,none,True,123,user_agency_event,Persona,Divergent
442,442_e04,C,cognitive_load_clarity,3.0,0.9,,none,True,123,user_agency_event,Persona,Divergent
442,442_e04,C,stance_integrity,3.0,0.9,,none,True,123,user_agency_event,Persona,Divergent
442,442_e04,C,premature_convergence_risk,0.0,0.9,,none,True,123,user_agency_event,Persona,Divergent
442,442_e04,C,runaway_divergence_risk,1.0,0.8,,none,True,123,user_agency_event,Persona,Divergent
466,466_e04,C,exploration_opening,2.0,0.9,,none,True,174,critique_event,Persona,Convergent
466,466_e04,C,reframing_quality,1.0,0.8,,none,True,174,critique_event,Persona,Convergent
466,466_e04,C,evaluative_discipline,2.0,0.8,,none,True,174,critique_event,Persona,Convergent
466,466_e04,C,agency_preservation,3.0,0.9,,none,True,174,critique_event,Persona,Convergent
466,466_e04,C,anchor_management,2.0,0.8,,none,True,174,critique_event,Persona,Convergent
466,466_e04,C,coregulation_uptake,3.0,0.9,,none,True,174,critique_event,Persona,Convergent
466,466_e04,C,timing_fit,3.0,0.9,,none,True,174,critique_event,Persona,Convergent
466,466_e04,C,implementation_grounding,2.0,0.8,,none,True,174,critique_event,Persona,Convergent
466,466_e04,C,cognitive_load_clarity,3.0,0.9,,none,True,174,critique_event,Persona,Convergent
466,466_e04,C,stance_integrity,3.0,0.9,,none,True,174,critique_event,Persona,Convergent
466,466_e04,C,premature_convergence_risk,1.0,0.8,,none,True,174,critique_event,Persona,Convergent
466,466_e04,C,runaway_divergence_risk,1.0,0.8,,none,True,174,critique_event,Persona,Convergent
155,155_e03,C,exploration_opening,2.0,0.9,,none,True,78,other,GPT,GPT
155,155_e03,C,reframing_quality,1.0,0.8,,none,True,78,other,GPT,GPT
155,155_e03,C,evaluative_discipline,,1.0,,none,False,78,other,GPT,GPT
155,155_e03,C,agency_preservation,3.0,0.9,,none,True,78,other,GPT,GPT
155,155_e03,C,anchor_management,,1.0,,none,False,78,other,GPT,GPT
155,155_e03,C,coregulation_uptake,3.0,0.9,,none,True,78,other,GPT,GPT
155,155_e03,C,timing_fit,3.0,0.9,,none,True,78,other,GPT,GPT
155,155_e03,C,implementation_grounding,2.0,0.8,,none,True,78,other,GPT,GPT
155,155_e03,C,cognitive_load_clarity,3.0,0.9,,none,True,78,other,GPT,GPT
155,155_e03,C,stance_integrity,3.0,0.9,,none,True,78,other,GPT,GPT
155,155_e03,C,premature_convergence_risk,0.0,0.9,,none,True,78,other,GPT,GPT
155,155_e03,C,runaway_divergence_risk,0.0,0.9,,none,True,78,other,GPT,GPT
158,158_e02,C,exploration_opening,2.0,0.9,,none,True,98,other,GPT,GPT
158,158_e02,C,reframing_quality,1.0,0.9,,none,True,98,other,GPT,GPT
158,158_e02,C,evaluative_discipline,,1.0,,none,False,98,other,GPT,GPT
158,158_e02,C,agency_preservation,3.0,0.9,,none,True,98,other,GPT,GPT
158,158_e02,C,anchor_management,2.0,0.8,,none,True,98,other,GPT,GPT
158,158_e02,C,coregulation_uptake,3.0,0.9,,none,True,98,other,GPT,GPT
158,158_e02,C,timing_fit,3.0,0.9,,none,True,98,other,GPT,GPT
158,158_e02,C,implementation_grounding,1.0,0.8,,none,True,98,other,GPT,GPT
158,158_e02,C,cognitive_load_clarity,3.0,0.9,,none,True,98,other,GPT,GPT
158,158_e02,C,stance_integrity,3.0,0.9,,none,True,98,other,GPT,GPT
158,158_e02,C,premature_convergence_risk,0.0,0.9,,none,True,98,other,GPT,GPT
158,158_e02,C,runaway_divergence_risk,0.0,0.9,,none,True,98,other,GPT,GPT
160,160_e03,C,exploration_opening,3.0,0.9,,none,True,114,other,GPT,GPT
160,160_e03,C,reframing_quality,2.0,0.8,,none,True,114,other,GPT,GPT
160,160_e03,C,evaluative_discipline,,1.0,,none,False,114,other,GPT,GPT
160,160_e03,C,agency_preservation,3.0,0.9,,none,True,114,other,GPT,GPT
160,160_e03,C,anchor_management,2.0,0.8,,none,True,114,other,GPT,GPT
160,160_e03,C,coregulation_uptake,4.0,0.9,,none,True,114,other,GPT,GPT
160,160_e03,C,timing_fit,3.0,0.8,,none,True,114,other,GPT,GPT
160,160_e03,C,implementation_grounding,3.0,0.9,,none,True,114,other,GPT,GPT
160,160_e03,C,cognitive_load_clarity,3.0,0.9,,none,True,114,other,GPT,GPT
160,160_e03,C,stance_integrity,3.0,0.8,,none,True,114,other,GPT,GPT
160,160_e03,C,premature_convergence_risk,0.0,0.9,,none,True,114,other,GPT,GPT
160,160_e03,C,runaway_divergence_risk,1.0,0.8,,none,True,114,other,GPT,GPT
161,161_e02,C,exploration_opening,2.0,0.9,,none,True,84,other,GPT,GPT
161,161_e02,C,reframing_quality,1.0,0.8,,none,True,84,other,GPT,GPT
161,161_e02,C,evaluative_discipline,,1.0,,none,False,84,other,GPT,GPT
161,161_e02,C,agency_preservation,3.0,0.9,,none,True,84,other,GPT,GPT
161,161_e02,C,anchor_management,2.0,0.8,,none,True,84,other,GPT,GPT
161,161_e02,C,coregulation_uptake,1.0,0.9,,none,True,84,other,GPT,GPT
161,161_e02,C,timing_fit,3.0,0.9,,none,True,84,other,GPT,GPT
161,161_e02,C,implementation_grounding,1.0,0.8,,none,True,84,other,GPT,GPT
161,161_e02,C,cognitive_load_clarity,3.0,0.9,,none,True,84,other,GPT,GPT
161,161_e02,C,stance_integrity,3.0,0.9,,none,True,84,other,GPT,GPT
161,161_e02,C,premature_convergence_risk,0.0,0.9,,none,True,84,other,GPT,GPT
161,161_e02,C,runaway_divergence_risk,1.0,0.8,,none,True,84,other,GPT,GPT
167,167_e01,C,exploration_opening,1.0,0.9,,none,True,77,opening_frame,Persona,Convergent
167,167_e01,C,reframing_quality,0.0,0.9,,none,True,77,opening_frame,Persona,Convergent
167,167_e01,C,evaluative_discipline,,1.0,,none,False,77,opening_frame,Persona,Convergent
167,167_e01,C,agency_preservation,3.0,0.9,,none,True,77,opening_frame,Persona,Convergent
167,167_e01,C,anchor_management,0.0,0.8,,none,True,77,opening_frame,Persona,Convergent
167,167_e01,C,coregulation_uptake,3.0,0.9,,none,True,77,opening_frame,Persona,Convergent
167,167_e01,C,timing_fit,3.0,0.9,,none,True,77,opening_frame,Persona,Convergent
167,167_e01,C,implementation_grounding,,1.0,,none,False,77,opening_frame,Persona,Convergent
167,167_e01,C,cognitive_load_clarity,3.0,0.9,,none,True,77,opening_frame,Persona,Convergent
167,167_e01,C,stance_integrity,3.0,0.9,,none,True,77,opening_frame,Persona,Convergent
167,167_e01,C,premature_convergence_risk,1.0,0.8,,none,True,77,opening_frame,Persona,Convergent
167,167_e01,C,runaway_divergence_risk,0.0,0.9,,none,True,77,opening_frame,Persona,Convergent
167,167_e04,C,exploration_opening,2.0,0.9,,none,True,186,ideation_burst,Persona,Convergent
167,167_e04,C,reframing_quality,1.0,0.8,,none,True,186,ideation_burst,Persona,Convergent
167,167_e04,C,evaluative_discipline,0.0,0.9,,none,True,186,ideation_burst,Persona,Convergent
167,167_e04,C,agency_preservation,3.0,0.9,,none,True,186,ideation_burst,Persona,Convergent
167,167_e04,C,anchor_management,1.0,0.8,,none,True,186,ideation_burst,Persona,Convergent
167,167_e04,C,coregulation_uptake,3.0,0.9,,none,True,186,ideation_burst,Persona,Convergent
167,167_e04,C,timing_fit,3.0,0.8,,none,True,186,ideation_burst,Persona,Convergent
167,167_e04,C,implementation_grounding,1.0,0.8,,none,True,186,ideation_burst,Persona,Convergent
167,167_e04,C,cognitive_load_clarity,3.0,0.9,,none,True,186,ideation_burst,Persona,Convergent
167,167_e04,C,stance_integrity,3.0,0.9,,none,True,186,ideation_burst,Persona,Convergent
167,167_e04,C,premature_convergence_risk,0.0,0.9,,none,True,186,ideation_burst,Persona,Convergent
167,167_e04,C,runaway_divergence_risk,1.0,0.8,,none,True,186,ideation_burst,Persona,Convergent
169,169_e01,C,exploration_opening,2.0,0.9,,none,True,66,opening_frame,Persona,Convergent
169,169_e01,C,reframing_quality,0.0,0.9,,none,True,66,opening_frame,Persona,Convergent
169,169_e01,C,evaluative_discipline,,1.0,,none,False,66,opening_frame,Persona,Convergent
169,169_e01,C,agency_preservation,3.0,0.9,,none,True,66,opening_frame,Persona,Convergent
169,169_e01,C,anchor_management,,1.0,,none,False,66,opening_frame,Persona,Convergent
169,169_e01,C,coregulation_uptake,3.0,0.9,,none,True,66,opening_frame,Persona,Convergent
169,169_e01,C,timing_fit,3.0,0.9,,none,True,66,opening_frame,Persona,Convergent
169,169_e01,C,implementation_grounding,1.0,0.8,,none,True,66,opening_frame,Persona,Convergent
169,169_e01,C,cognitive_load_clarity,3.0,0.9,,none,True,66,opening_frame,Persona,Convergent
169,169_e01,C,stance_integrity,3.0,0.9,,none,True,66,opening_frame,Persona,Convergent
169,169_e01,C,premature_convergence_risk,0.0,0.9,,none,True,66,opening_frame,Persona,Convergent
169,169_e01,C,runaway_divergence_risk,0.0,0.9,,none,True,66,opening_frame,Persona,Convergent
170,170_e01,C,exploration_opening,2.0,1.0,,none,True,118,opening_frame,Persona,Convergent
170,170_e01,C,reframing_quality,1.0,0.9,,none,True,118,opening_frame,Persona,Convergent
170,170_e01,C,evaluative_discipline,0.0,1.0,,none,True,118,opening_frame,Persona,Convergent
170,170_e01,C,agency_preservation,3.0,0.9,,none,True,118,opening_frame,Persona,Convergent
170,170_e01,C,anchor_management,2.0,0.8,,none,True,118,opening_frame,Persona,Convergent
170,170_e01,C,coregulation_uptake,3.0,1.0,,none,True,118,opening_frame,Persona,Convergent
170,170_e01,C,timing_fit,3.0,1.0,,none,True,118,opening_frame,Persona,Convergent
170,170_e01,C,implementation_grounding,1.0,0.9,,none,True,118,opening_frame,Persona,Convergent
170,170_e01,C,cognitive_load_clarity,3.0,1.0,,none,True,118,opening_frame,Persona,Convergent
170,170_e01,C,stance_integrity,3.0,0.9,,none,True,118,opening_frame,Persona,Convergent
170,170_e01,C,premature_convergence_risk,1.0,0.8,,none,True,118,opening_frame,Persona,Convergent
170,170_e01,C,runaway_divergence_risk,0.0,0.9,,none,True,118,opening_frame,Persona,Convergent
170,170_e04,C,exploration_opening,2.0,0.9,,none,True,153,other,Persona,Convergent
170,170_e04,C,reframing_quality,1.0,0.8,,none,True,153,other,Persona,Convergent
170,170_e04,C,evaluative_discipline,1.0,0.8,,none,True,153,other,Persona,Convergent
170,170_e04,C,agency_preservation,3.0,0.9,,none,True,153,other,Persona,Convergent
170,170_e04,C,anchor_management,2.0,0.8,,none,True,153,other,Persona,Convergent
170,170_e04,C,coregulation_uptake,3.0,0.9,,none,True,153,other,Persona,Convergent
170,170_e04,C,timing_fit,3.0,0.9,,none,True,153,other,Persona,Convergent
170,170_e04,C,implementation_grounding,2.0,0.8,,none,True,153,other,Persona,Convergent
170,170_e04,C,cognitive_load_clarity,3.0,0.9,,none,True,153,other,Persona,Convergent
170,170_e04,C,stance_integrity,3.0,0.9,,none,True,153,other,Persona,Convergent
170,170_e04,C,premature_convergence_risk,1.0,0.8,,none,True,153,other,Persona,Convergent
170,170_e04,C,runaway_divergence_risk,1.0,0.8,,none,True,153,other,Persona,Convergent
171,171_e02,C,exploration_opening,2.0,0.9,,none,True,158,ideation_burst,Persona,Convergent
171,171_e02,C,reframing_quality,1.0,0.8,,none,True,158,ideation_burst,Persona,Convergent
171,171_e02,C,evaluative_discipline,1.0,0.8,,none,True,158,ideation_burst,Persona,Convergent
171,171_e02,C,agency_preservation,3.0,0.9,,none,True,158,ideation_burst,Persona,Convergent
171,171_e02,C,anchor_management,2.0,0.8,,none,True,158,ideation_burst,Persona,Convergent
171,171_e02,C,coregulation_uptake,3.0,0.9,,none,True,158,ideation_burst,Persona,Convergent
171,171_e02,C,timing_fit,3.0,0.9,,none,True,158,ideation_burst,Persona,Convergent
171,171_e02,C,implementation_grounding,1.0,0.8,,none,True,158,ideation_burst,Persona,Convergent
171,171_e02,C,cognitive_load_clarity,3.0,0.9,,none,True,158,ideation_burst,Persona,Convergent
171,171_e02,C,stance_integrity,3.0,0.9,,none,True,158,ideation_burst,Persona,Convergent
171,171_e02,C,premature_convergence_risk,1.0,0.8,,none,True,158,ideation_burst,Persona,Convergent
171,171_e02,C,runaway_divergence_risk,0.0,0.9,,none,True,158,ideation_burst,Persona,Convergent
175,175_e04,C,exploration_opening,2.0,0.9,,none,True,112,ideation_burst,Persona,Convergent
175,175_e04,C,reframing_quality,1.0,0.8,,none,True,112,ideation_burst,Persona,Convergent
175,175_e04,C,evaluative_discipline,2.0,0.8,,none,True,112,ideation_burst,Persona,Convergent
175,175_e04,C,agency_preservation,3.0,0.9,,none,True,112,ideation_burst,Persona,Convergent
175,175_e04,C,anchor_management,2.0,0.8,,none,True,112,ideation_burst,Persona,Convergent
175,175_e04,C,coregulation_uptake,4.0,0.9,,none,True,112,ideation_burst,Persona,Convergent
175,175_e04,C,timing_fit,3.0,0.9,,none,True,112,ideation_burst,Persona,Convergent
175,175_e04,C,implementation_grounding,2.0,0.8,,none,True,112,ideation_burst,Persona,Convergent
175,175_e04,C,cognitive_load_clarity,3.0,0.9,,none,True,112,ideation_burst,Persona,Convergent
175,175_e04,C,stance_integrity,3.0,0.9,,none,True,112,ideation_burst,Persona,Convergent
175,175_e04,C,premature_convergence_risk,1.0,0.8,,none,True,112,ideation_burst,Persona,Convergent
175,175_e04,C,runaway_divergence_risk,1.0,0.8,,none,True,112,ideation_burst,Persona,Convergent
175,175_e05,C,exploration_opening,3.0,0.9,,none,True,237,ideation_burst,Persona,Convergent
175,175_e05,C,reframing_quality,2.0,0.8,,none,True,237,ideation_burst,Persona,Convergent
175,175_e05,C,evaluative_discipline,1.0,0.8,,none,True,237,ideation_burst,Persona,Convergent
175,175_e05,C,agency_preservation,3.0,0.9,,none,True,237,ideation_burst,Persona,Convergent
175,175_e05,C,anchor_management,2.0,0.7,,none,True,237,ideation_burst,Persona,Convergent
175,175_e05,C,coregulation_uptake,4.0,0.9,,none,True,237,ideation_burst,Persona,Convergent
175,175_e05,C,timing_fit,3.0,0.9,,none,True,237,ideation_burst,Persona,Convergent
175,175_e05,C,implementation_grounding,2.0,0.8,,none,True,237,ideation_burst,Persona,Convergent
175,175_e05,C,cognitive_load_clarity,3.0,0.9,,none,True,237,ideation_burst,Persona,Convergent
175,175_e05,C,stance_integrity,3.0,0.9,,none,True,237,ideation_burst,Persona,Convergent
175,175_e05,C,premature_convergence_risk,0.0,0.9,,none,True,237,ideation_burst,Persona,Convergent
175,175_e05,C,runaway_divergence_risk,1.0,0.8,,none,True,237,ideation_burst,Persona,Convergent
176,176_e02,C,exploration_opening,2.0,0.9,,none,True,191,other,Persona,Convergent
176,176_e02,C,reframing_quality,2.0,0.8,,none,True,191,other,Persona,Convergent
176,176_e02,C,evaluative_discipline,2.0,0.8,,none,True,191,other,Persona,Convergent
176,176_e02,C,agency_preservation,3.0,0.9,,none,True,191,other,Persona,Convergent
176,176_e02,C,anchor_management,2.0,0.8,,none,True,191,other,Persona,Convergent
176,176_e02,C,coregulation_uptake,3.0,0.9,,none,True,191,other,Persona,Convergent
176,176_e02,C,timing_fit,3.0,0.9,,none,True,191,other,Persona,Convergent
176,176_e02,C,implementation_grounding,2.0,0.8,,none,True,191,other,Persona,Convergent
176,176_e02,C,cognitive_load_clarity,3.0,0.9,,none,True,191,other,Persona,Convergent
176,176_e02,C,stance_integrity,3.0,0.9,,none,True,191,other,Persona,Convergent
176,176_e02,C,premature_convergence_risk,0.0,0.9,,none,True,191,other,Persona,Convergent
176,176_e02,C,runaway_divergence_risk,0.0,0.9,,none,True,191,other,Persona,Convergent
180,180_e04,C,exploration_opening,0.0,1.0,,none,True,167,other,GPT,GPT
180,180_e04,C,reframing_quality,0.0,1.0,,none,True,167,other,GPT,GPT
180,180_e04,C,evaluative_discipline,0.0,1.0,,none,True,167,other,GPT,GPT
180,180_e04,C,agency_preservation,3.0,0.9,,none,True,167,other,GPT,GPT
180,180_e04,C,anchor_management,0.0,1.0,,none,True,167,other,GPT,GPT
180,180_e04,C,coregulation_uptake,3.0,0.9,,none,True,167,other,GPT,GPT
180,180_e04,C,timing_fit,2.0,0.8,,none,True,167,other,GPT,GPT
180,180_e04,C,implementation_grounding,1.0,0.9,,none,True,167,other,GPT,GPT
180,180_e04,C,cognitive_load_clarity,3.0,1.0,,none,True,167,other,GPT,GPT
180,180_e04,C,stance_integrity,2.0,0.8,,none,True,167,other,GPT,GPT
180,180_e04,C,premature_convergence_risk,2.0,0.8,,none,True,167,other,GPT,GPT
180,180_e04,C,runaway_divergence_risk,0.0,1.0,,none,True,167,other,GPT,GPT
189,189_e01,C,exploration_opening,2.0,0.9,,none,True,43,opening_frame,Persona,Divergent
189,189_e01,C,reframing_quality,0.0,0.9,,none,True,43,opening_frame,Persona,Divergent
189,189_e01,C,evaluative_discipline,,1.0,,none,False,43,opening_frame,Persona,Divergent
189,189_e01,C,agency_preservation,4.0,0.9,,none,True,43,opening_frame,Persona,Divergent
189,189_e01,C,anchor_management,,1.0,,none,False,43,opening_frame,Persona,Divergent
189,189_e01,C,coregulation_uptake,3.0,0.9,,none,True,43,opening_frame,Persona,Divergent
189,189_e01,C,timing_fit,3.0,0.9,,none,True,43,opening_frame,Persona,Divergent
189,189_e01,C,implementation_grounding,0.0,0.9,,none,True,43,opening_frame,Persona,Divergent
189,189_e01,C,cognitive_load_clarity,3.0,0.9,,none,True,43,opening_frame,Persona,Divergent
189,189_e01,C,stance_integrity,3.0,0.9,,none,True,43,opening_frame,Persona,Divergent
189,189_e01,C,premature_convergence_risk,0.0,0.9,,none,True,43,opening_frame,Persona,Divergent
189,189_e01,C,runaway_divergence_risk,0.0,0.9,,none,True,43,opening_frame,Persona,Divergent
190,190_e01,C,exploration_opening,1.0,0.9,,none,True,43,opening_frame,Persona,Divergent
190,190_e01,C,reframing_quality,0.0,0.9,,none,True,43,opening_frame,Persona,Divergent
190,190_e01,C,evaluative_discipline,,1.0,,none,False,43,opening_frame,Persona,Divergent
190,190_e01,C,agency_preservation,3.0,0.9,,none,True,43,opening_frame,Persona,Divergent
190,190_e01,C,anchor_management,,1.0,,none,False,43,opening_frame,Persona,Divergent
190,190_e01,C,coregulation_uptake,3.0,0.9,,none,True,43,opening_frame,Persona,Divergent
190,190_e01,C,timing_fit,3.0,0.9,,none,True,43,opening_frame,Persona,Divergent
190,190_e01,C,implementation_grounding,0.0,0.9,,none,True,43,opening_frame,Persona,Divergent
190,190_e01,C,cognitive_load_clarity,3.0,0.9,,none,True,43,opening_frame,Persona,Divergent
190,190_e01,C,stance_integrity,3.0,0.9,,none,True,43,opening_frame,Persona,Divergent
190,190_e01,C,premature_convergence_risk,0.0,0.9,,none,True,43,opening_frame,Persona,Divergent
190,190_e01,C,runaway_divergence_risk,0.0,0.9,,none,True,43,opening_frame,Persona,Divergent
190,190_e02,C,exploration_opening,4.0,0.9,,none,True,157,critique_event,Persona,Divergent
190,190_e02,C,reframing_quality,3.0,0.9,,none,True,157,critique_event,Persona,Divergent
190,190_e02,C,evaluative_discipline,,1.0,,none,False,157,critique_event,Persona,Divergent
190,190_e02,C,agency_preservation,3.0,0.8,,none,True,157,critique_event,Persona,Divergent
190,190_e02,C,anchor_management,3.0,0.8,,none,True,157,critique_event,Persona,Divergent
190,190_e02,C,coregulation_uptake,3.0,0.9,,none,True,157,critique_event,Persona,Divergent
190,190_e02,C,timing_fit,3.0,0.8,,none,True,157,critique_event,Persona,Divergent
190,190_e02,C,implementation_grounding,1.0,0.8,,none,True,157,critique_event,Persona,Divergent
190,190_e02,C,cognitive_load_clarity,3.0,0.9,,none,True,157,critique_event,Persona,Divergent
190,190_e02,C,stance_integrity,3.0,0.9,,none,True,157,critique_event,Persona,Divergent
190,190_e02,C,premature_convergence_risk,0.0,0.9,,none,True,157,critique_event,Persona,Divergent
190,190_e02,C,runaway_divergence_risk,1.0,0.8,,none,True,157,critique_event,Persona,Divergent
194,194_e03,C,exploration_opening,3.0,0.9,,none,True,68,repair_event,Persona,BoundedRational
194,194_e03,C,reframing_quality,3.0,0.9,,none,True,68,repair_event,Persona,BoundedRational
194,194_e03,C,evaluative_discipline,0.0,0.9,,none,True,68,repair_event,Persona,BoundedRational
194,194_e03,C,agency_preservation,4.0,0.9,,none,True,68,repair_event,Persona,BoundedRational
194,194_e03,C,anchor_management,4.0,0.9,,none,True,68,repair_event,Persona,BoundedRational
194,194_e03,C,coregulation_uptake,3.0,0.8,,none,True,68,repair_event,Persona,BoundedRational
194,194_e03,C,timing_fit,3.0,0.8,,none,True,68,repair_event,Persona,BoundedRational
194,194_e03,C,implementation_grounding,0.0,0.9,,none,True,68,repair_event,Persona,BoundedRational
194,194_e03,C,cognitive_load_clarity,3.0,0.8,,none,True,68,repair_event,Persona,BoundedRational
194,194_e03,C,stance_integrity,4.0,0.9,,none,True,68,repair_event,Persona,BoundedRational
194,194_e03,C,premature_convergence_risk,0.0,0.9,,none,True,68,repair_event,Persona,BoundedRational
194,194_e03,C,runaway_divergence_risk,1.0,0.8,,none,True,68,repair_event,Persona,BoundedRational
194,194_e06,C,exploration_opening,2.0,0.9,,none,True,274,ideation_burst,Persona,BoundedRational
194,194_e06,C,reframing_quality,1.0,0.8,,none,True,274,ideation_burst,Persona,BoundedRational
194,194_e06,C,evaluative_discipline,0.0,0.9,,none,True,274,ideation_burst,Persona,BoundedRational
194,194_e06,C,agency_preservation,3.0,0.9,,none,True,274,ideation_burst,Persona,BoundedRational
194,194_e06,C,anchor_management,1.0,0.8,,none,True,274,ideation_burst,Persona,BoundedRational
194,194_e06,C,coregulation_uptake,3.0,0.9,,none,True,274,ideation_burst,Persona,BoundedRational
194,194_e06,C,timing_fit,2.0,0.8,,none,True,274,ideation_burst,Persona,BoundedRational
194,194_e06,C,implementation_grounding,1.0,0.8,,none,True,274,ideation_burst,Persona,BoundedRational
194,194_e06,C,cognitive_load_clarity,2.0,0.8,,none,True,274,ideation_burst,Persona,BoundedRational
194,194_e06,C,stance_integrity,2.0,0.8,,none,True,274,ideation_burst,Persona,BoundedRational
194,194_e06,C,premature_convergence_risk,2.0,0.7,,none,True,274,ideation_burst,Persona,BoundedRational
194,194_e06,C,runaway_divergence_risk,0.0,0.9,,none,True,274,ideation_burst,Persona,BoundedRational
195,195_e01,C,exploration_opening,2.0,0.9,,none,True,44,opening_frame,Persona,BoundedRational
195,195_e01,C,reframing_quality,0.0,0.9,,none,True,44,opening_frame,Persona,BoundedRational
195,195_e01,C,evaluative_discipline,,1.0,,none,False,44,opening_frame,Persona,BoundedRational
195,195_e01,C,agency_preservation,3.0,0.9,,none,True,44,opening_frame,Persona,BoundedRational
195,195_e01,C,anchor_management,,1.0,,none,False,44,opening_frame,Persona,BoundedRational
195,195_e01,C,coregulation_uptake,3.0,0.9,,none,True,44,opening_frame,Persona,BoundedRational
195,195_e01,C,timing_fit,3.0,0.9,,none,True,44,opening_frame,Persona,BoundedRational
195,195_e01,C,implementation_grounding,,1.0,,none,False,44,opening_frame,Persona,BoundedRational
195,195_e01,C,cognitive_load_clarity,3.0,0.9,,none,True,44,opening_frame,Persona,BoundedRational
195,195_e01,C,stance_integrity,3.0,0.9,,none,True,44,opening_frame,Persona,BoundedRational
195,195_e01,C,premature_convergence_risk,0.0,0.9,,none,True,44,opening_frame,Persona,BoundedRational
195,195_e01,C,runaway_divergence_risk,0.0,0.9,,none,True,44,opening_frame,Persona,BoundedRational
195,195_e04,C,exploration_opening,2.0,0.9,,none,True,191,critique_event,Persona,BoundedRational
195,195_e04,C,reframing_quality,1.0,0.8,,none,True,191,critique_event,Persona,BoundedRational
195,195_e04,C,evaluative_discipline,0.0,0.9,,none,True,191,critique_event,Persona,BoundedRational
