conversation_id,episode_id,criterion,episode_type,condition_original_hidden,persona_family_original_hidden,episode_word_count,score_0_4_A,score_0_4_B,disagreement,high_disagreement,final_score,decision,final_confidence,usable_for_inference_A,usable_for_inference_B,possible_biases_A
201,201_e06,exploration_opening,other,Persona,BoundedRational,83,2.0,,,False,2.0,single_scorer,0.8,True,,none
201,201_e06,implementation_grounding,other,Persona,BoundedRational,83,2.0,,,False,2.0,single_scorer,0.8,True,,none
201,201_e06,premature_convergence_risk,other,Persona,BoundedRational,83,1.0,,,False,1.0,single_scorer,0.85,True,,none
201,201_e06,reframing_quality,other,Persona,BoundedRational,83,1.0,,,False,1.0,single_scorer,0.9,True,,none
201,201_e06,runaway_divergence_risk,other,Persona,BoundedRational,83,0.0,,,False,0.0,single_scorer,0.95,True,,none
201,201_e06,stance_integrity,other,Persona,BoundedRational,83,3.0,,,False,3.0,single_scorer,0.9,True,,none
201,201_e06,timing_fit,other,Persona,BoundedRational,83,3.0,,,False,3.0,single_scorer,0.9,True,,none
201,201_e07,agency_preservation,ideation_burst,Persona,BoundedRational,112,3.0,3.0,0.0,False,3.0,keep_mean,0.8,True,True,none
201,201_e07,anchor_management,ideation_burst,Persona,BoundedRational,112,2.0,3.0,1.0,False,2.5,keep_mean,0.75,True,True,none
201,201_e07,cognitive_load_clarity,ideation_burst,Persona,BoundedRational,112,3.0,4.0,1.0,False,3.5,keep_mean,0.9,True,True,none
201,201_e07,coregulation_uptake,ideation_burst,Persona,BoundedRational,112,3.0,3.0,0.0,False,3.0,keep_mean,0.9,True,True,none
201,201_e07,evaluative_discipline,ideation_burst,Persona,BoundedRational,112,2.0,1.0,1.0,False,1.5,keep_mean,0.6,True,True,none
201,201_e07,exploration_opening,ideation_burst,Persona,BoundedRational,112,2.0,3.0,1.0,False,2.5,keep_mean,0.8,True,True,none
201,201_e07,implementation_grounding,ideation_burst,Persona,BoundedRational,112,2.0,2.0,0.0,False,2.0,keep_mean,0.7,True,True,none
201,201_e07,premature_convergence_risk,ideation_burst,Persona,BoundedRational,112,1.0,1.0,0.0,False,1.0,keep_mean,0.7,True,True,none
201,201_e07,reframing_quality,ideation_burst,Persona,BoundedRational,112,1.0,2.0,1.0,False,1.5,keep_mean,0.7,True,True,none
201,201_e07,runaway_divergence_risk,ideation_burst,Persona,BoundedRational,112,1.0,0.0,1.0,False,0.5,keep_mean,0.75,True,True,none
201,201_e07,stance_integrity,ideation_burst,Persona,BoundedRational,112,3.0,4.0,1.0,False,3.5,keep_mean,0.9,True,True,none
201,201_e07,timing_fit,ideation_burst,Persona,BoundedRational,112,3.0,4.0,1.0,False,3.5,keep_mean,0.9,True,True,none
202,202_e01,agency_preservation,opening_frame,Persona,BoundedRational,43,4.0,,,False,4.0,single_scorer,1.0,True,,none
202,202_e01,anchor_management,opening_frame,Persona,BoundedRational,43,3.0,,,False,3.0,single_scorer,1.0,True,,none
202,202_e01,cognitive_load_clarity,opening_frame,Persona,BoundedRational,43,3.0,,,False,3.0,single_scorer,1.0,True,,none
202,202_e01,coregulation_uptake,opening_frame,Persona,BoundedRational,43,3.0,,,False,3.0,single_scorer,1.0,True,,none
202,202_e01,evaluative_discipline,opening_frame,Persona,BoundedRational,43,0.0,,,False,0.0,single_scorer,1.0,True,,none
202,202_e01,exploration_opening,opening_frame,Persona,BoundedRational,43,4.0,,,False,4.0,single_scorer,1.0,True,,none
202,202_e01,implementation_grounding,opening_frame,Persona,BoundedRational,43,0.0,,,False,0.0,single_scorer,1.0,True,,none
202,202_e01,premature_convergence_risk,opening_frame,Persona,BoundedRational,43,0.0,,,False,0.0,single_scorer,1.0,True,,none
202,202_e01,reframing_quality,opening_frame,Persona,BoundedRational,43,3.0,,,False,3.0,single_scorer,1.0,True,,none
202,202_e01,runaway_divergence_risk,opening_frame,Persona,BoundedRational,43,0.0,,,False,0.0,single_scorer,1.0,True,,none
202,202_e01,stance_integrity,opening_frame,Persona,BoundedRational,43,4.0,,,False,4.0,single_scorer,1.0,True,,none
202,202_e01,timing_fit,opening_frame,Persona,BoundedRational,43,4.0,,,False,4.0,single_scorer,1.0,True,,none
202,202_e02,agency_preservation,other,Persona,BoundedRational,105,3.0,,,False,3.0,single_scorer,0.9,True,,none
202,202_e02,anchor_management,other,Persona,BoundedRational,105,1.0,,,False,1.0,single_scorer,0.6,True,,none
202,202_e02,cognitive_load_clarity,other,Persona,BoundedRational,105,3.0,,,False,3.0,single_scorer,0.9,True,,none
202,202_e02,coregulation_uptake,other,Persona,BoundedRational,105,3.0,,,False,3.0,single_scorer,0.9,True,,none
202,202_e02,evaluative_discipline,other,Persona,BoundedRational,105,2.0,,,False,2.0,single_scorer,0.7,True,,none
202,202_e02,exploration_opening,other,Persona,BoundedRational,105,2.0,,,False,2.0,single_scorer,0.8,True,,none
202,202_e02,implementation_grounding,other,Persona,BoundedRational,105,2.0,,,False,2.0,single_scorer,0.7,True,,none
202,202_e02,premature_convergence_risk,other,Persona,BoundedRational,105,1.0,,,False,1.0,single_scorer,0.7,True,,none
202,202_e02,reframing_quality,other,Persona,BoundedRational,105,1.0,,,False,1.0,single_scorer,0.7,True,,none
202,202_e02,runaway_divergence_risk,other,Persona,BoundedRational,105,1.0,,,False,1.0,single_scorer,0.7,True,,none
202,202_e02,stance_integrity,other,Persona,BoundedRational,105,3.0,,,False,3.0,single_scorer,0.8,True,,none
202,202_e02,timing_fit,other,Persona,BoundedRational,105,3.0,,,False,3.0,single_scorer,0.8,True,,none
203,203_e02,agency_preservation,commitment_event,Persona,BoundedRational,142,3.0,4.0,1.0,False,3.5,keep_mean,0.99,True,True,none
203,203_e02,anchor_management,commitment_event,Persona,BoundedRational,142,3.0,3.0,0.0,False,3.0,keep_mean,0.96,True,True,none
203,203_e02,cognitive_load_clarity,commitment_event,Persona,BoundedRational,142,3.0,4.0,1.0,False,3.5,keep_mean,0.99,True,True,none
203,203_e02,coregulation_uptake,commitment_event,Persona,BoundedRational,142,3.0,4.0,1.0,False,3.5,keep_mean,0.985,True,True,none
203,203_e02,evaluative_discipline,commitment_event,Persona,BoundedRational,142,2.0,2.0,0.0,False,2.0,keep_mean,0.925,True,True,none
203,203_e02,exploration_opening,commitment_event,Persona,BoundedRational,142,4.0,3.0,1.0,False,3.5,keep_mean,0.975,True,True,none
203,203_e02,implementation_grounding,commitment_event,Persona,BoundedRational,142,3.0,3.0,0.0,False,3.0,keep_mean,0.95,True,True,none
203,203_e02,premature_convergence_risk,commitment_event,Persona,BoundedRational,142,0.0,1.0,1.0,False,0.5,keep_mean,0.94,True,True,none
203,203_e02,reframing_quality,commitment_event,Persona,BoundedRational,142,3.0,3.0,0.0,False,3.0,keep_mean,0.975,True,True,none
203,203_e02,runaway_divergence_risk,commitment_event,Persona,BoundedRational,142,0.0,0.0,0.0,False,0.0,keep_mean,1.0,True,True,none
203,203_e02,stance_integrity,commitment_event,Persona,BoundedRational,142,4.0,4.0,0.0,False,4.0,keep_mean,0.995,True,True,none
203,203_e02,timing_fit,commitment_event,Persona,BoundedRational,142,4.0,4.0,0.0,False,4.0,keep_mean,0.98,True,True,none
204,204_e02,agency_preservation,ideation_burst,Persona,BoundedRational,150,3.0,4.0,1.0,False,3.5,keep_mean,0.94,True,True,none
204,204_e02,anchor_management,ideation_burst,Persona,BoundedRational,150,2.0,3.0,1.0,False,2.5,keep_mean,0.825,True,True,none
204,204_e02,cognitive_load_clarity,ideation_burst,Persona,BoundedRational,150,3.0,4.0,1.0,False,3.5,keep_mean,0.9450000000000001,True,True,none
204,204_e02,coregulation_uptake,ideation_burst,Persona,BoundedRational,150,3.0,4.0,1.0,False,3.5,keep_mean,0.9450000000000001,True,True,none
204,204_e02,evaluative_discipline,ideation_burst,Persona,BoundedRational,150,2.0,2.0,0.0,False,2.0,keep_mean,0.825,True,True,none
204,204_e02,exploration_opening,ideation_burst,Persona,BoundedRational,150,2.0,3.0,1.0,False,2.5,keep_mean,0.875,True,True,none
204,204_e02,implementation_grounding,ideation_burst,Persona,BoundedRational,150,3.0,3.0,0.0,False,3.0,keep_mean,0.935,True,True,none
204,204_e02,premature_convergence_risk,ideation_burst,Persona,BoundedRational,150,1.0,1.0,0.0,False,1.0,keep_mean,0.8,True,True,none
204,204_e02,reframing_quality,ideation_burst,Persona,BoundedRational,150,1.0,3.0,2.0,True,1.0,use_lower_score,0.7,True,True,none
204,204_e02,runaway_divergence_risk,ideation_burst,Persona,BoundedRational,150,0.0,0.0,0.0,False,0.0,keep_mean,0.9450000000000001,True,True,none
204,204_e02,stance_integrity,ideation_burst,Persona,BoundedRational,150,4.0,4.0,0.0,False,4.0,keep_mean,0.9450000000000001,True,True,none
204,204_e02,timing_fit,ideation_burst,Persona,BoundedRational,150,3.0,4.0,1.0,False,3.5,keep_mean,0.89,True,True,none
204,204_e04,agency_preservation,other,Persona,BoundedRational,132,3.0,,,False,3.0,single_scorer,0.9,True,,none
204,204_e04,anchor_management,other,Persona,BoundedRational,132,2.0,,,False,2.0,single_scorer,0.8,True,,none
204,204_e04,cognitive_load_clarity,other,Persona,BoundedRational,132,3.0,,,False,3.0,single_scorer,0.9,True,,none
204,204_e04,coregulation_uptake,other,Persona,BoundedRational,132,3.0,,,False,3.0,single_scorer,0.9,True,,none
204,204_e04,evaluative_discipline,other,Persona,BoundedRational,132,2.0,,,False,2.0,single_scorer,0.7,True,,none
204,204_e04,exploration_opening,other,Persona,BoundedRational,132,3.0,,,False,3.0,single_scorer,0.9,True,,none
204,204_e04,implementation_grounding,other,Persona,BoundedRational,132,2.0,,,False,2.0,single_scorer,0.6,True,,none
204,204_e04,premature_convergence_risk,other,Persona,BoundedRational,132,0.0,,,False,0.0,single_scorer,0.9,True,,none
204,204_e04,reframing_quality,other,Persona,BoundedRational,132,3.0,,,False,3.0,single_scorer,0.9,True,,none
204,204_e04,runaway_divergence_risk,other,Persona,BoundedRational,132,0.0,,,False,0.0,single_scorer,0.9,True,,none
204,204_e04,stance_integrity,other,Persona,BoundedRational,132,4.0,,,False,4.0,single_scorer,0.9,True,,none
204,204_e04,timing_fit,other,Persona,BoundedRational,132,4.0,,,False,4.0,single_scorer,0.9,True,,none
204,204_e05,agency_preservation,ideation_burst,Persona,BoundedRational,184,3.0,,,False,3.0,single_scorer,0.9,True,,none
204,204_e05,anchor_management,ideation_burst,Persona,BoundedRational,184,2.0,,,False,2.0,single_scorer,0.7,True,,none
204,204_e05,cognitive_load_clarity,ideation_burst,Persona,BoundedRational,184,4.0,,,False,4.0,single_scorer,1.0,True,,none
204,204_e05,coregulation_uptake,ideation_burst,Persona,BoundedRational,184,3.0,,,False,3.0,single_scorer,0.9,True,,none
204,204_e05,evaluative_discipline,ideation_burst,Persona,BoundedRational,184,2.0,,,False,2.0,single_scorer,0.8,True,,none
204,204_e05,exploration_opening,ideation_burst,Persona,BoundedRational,184,3.0,,,False,3.0,single_scorer,0.9,True,,none
204,204_e05,implementation_grounding,ideation_burst,Persona,BoundedRational,184,3.0,,,False,3.0,single_scorer,0.9,True,,none
204,204_e05,premature_convergence_risk,ideation_burst,Persona,BoundedRational,184,0.0,,,False,0.0,single_scorer,1.0,True,,none
204,204_e05,reframing_quality,ideation_burst,Persona,BoundedRational,184,3.0,,,False,3.0,single_scorer,0.9,True,,none
204,204_e05,runaway_divergence_risk,ideation_burst,Persona,BoundedRational,184,0.0,,,False,0.0,single_scorer,1.0,True,,none
204,204_e05,stance_integrity,ideation_burst,Persona,BoundedRational,184,4.0,,,False,4.0,single_scorer,1.0,True,,none
204,204_e05,timing_fit,ideation_burst,Persona,BoundedRational,184,4.0,,,False,4.0,single_scorer,1.0,True,,none
209,209_e07,agency_preservation,repair_event,GPT,GPT,102,3.0,,,False,3.0,single_scorer,0.9,True,,none
209,209_e07,anchor_management,repair_event,GPT,GPT,102,2.0,,,False,2.0,single_scorer,0.6,True,,none
209,209_e07,cognitive_load_clarity,repair_event,GPT,GPT,102,3.0,,,False,3.0,single_scorer,0.8,True,,none
209,209_e07,coregulation_uptake,repair_event,GPT,GPT,102,3.0,,,False,3.0,single_scorer,0.9,True,,none
209,209_e07,evaluative_discipline,repair_event,GPT,GPT,102,0.0,,,False,0.0,single_scorer,0.3,True,,none
209,209_e07,exploration_opening,repair_event,GPT,GPT,102,2.0,,,False,2.0,single_scorer,0.8,True,,none
209,209_e07,implementation_grounding,repair_event,GPT,GPT,102,1.0,,,False,1.0,single_scorer,0.4,True,,none
209,209_e07,premature_convergence_risk,repair_event,GPT,GPT,102,1.0,,,False,1.0,single_scorer,0.6,True,,none
209,209_e07,reframing_quality,repair_event,GPT,GPT,102,1.0,,,False,1.0,single_scorer,0.7,True,,none
209,209_e07,runaway_divergence_risk,repair_event,GPT,GPT,102,0.0,,,False,0.0,single_scorer,0.9,True,,none
209,209_e07,stance_integrity,repair_event,GPT,GPT,102,4.0,,,False,4.0,single_scorer,0.95,True,,none
209,209_e07,timing_fit,repair_event,GPT,GPT,102,3.0,,,False,3.0,single_scorer,0.8,True,,none
210,210_e08,agency_preservation,other,GPT,GPT,146,3.0,,,False,3.0,single_scorer,0.8,True,,none
210,210_e08,anchor_management,other,GPT,GPT,146,2.0,,,False,2.0,single_scorer,0.7,True,,none
210,210_e08,cognitive_load_clarity,other,GPT,GPT,146,3.0,,,False,3.0,single_scorer,0.8,True,,none
210,210_e08,coregulation_uptake,other,GPT,GPT,146,2.0,,,False,2.0,single_scorer,0.6,True,,none
210,210_e08,evaluative_discipline,other,GPT,GPT,146,0.0,,,False,0.0,single_scorer,0.9,True,,none
210,210_e08,exploration_opening,other,GPT,GPT,146,2.0,,,False,2.0,single_scorer,0.8,True,,none
210,210_e08,implementation_grounding,other,GPT,GPT,146,1.0,,,False,1.0,single_scorer,0.7,True,,none
210,210_e08,premature_convergence_risk,other,GPT,GPT,146,1.0,,,False,1.0,single_scorer,0.7,True,,none
210,210_e08,reframing_quality,other,GPT,GPT,146,1.0,,,False,1.0,single_scorer,0.7,True,,none
210,210_e08,runaway_divergence_risk,other,GPT,GPT,146,0.0,,,False,0.0,single_scorer,0.9,True,,none
210,210_e08,stance_integrity,other,GPT,GPT,146,3.0,,,False,3.0,single_scorer,0.9,True,,none
210,210_e08,timing_fit,other,GPT,GPT,146,3.0,,,False,3.0,single_scorer,0.8,True,,none
216,216_e02,agency_preservation,other,Persona,Rational,114,3.0,,,False,3.0,single_scorer,0.9,True,,none
216,216_e02,anchor_management,other,Persona,Rational,114,2.0,,,False,2.0,single_scorer,0.7,True,,none
216,216_e02,cognitive_load_clarity,other,Persona,Rational,114,3.0,,,False,3.0,single_scorer,0.9,True,,none
216,216_e02,coregulation_uptake,other,Persona,Rational,114,3.0,,,False,3.0,single_scorer,0.9,True,,none
216,216_e02,evaluative_discipline,other,Persona,Rational,114,2.0,,,False,2.0,single_scorer,0.6,True,,none
216,216_e02,exploration_opening,other,Persona,Rational,114,2.0,,,False,2.0,single_scorer,0.8,True,,none
216,216_e02,implementation_grounding,other,Persona,Rational,114,2.0,,,False,2.0,single_scorer,0.6,True,,none
216,216_e02,premature_convergence_risk,other,Persona,Rational,114,1.0,,,False,1.0,single_scorer,0.7,True,,none
216,216_e02,reframing_quality,other,Persona,Rational,114,1.0,,,False,1.0,single_scorer,0.7,True,,none
216,216_e02,runaway_divergence_risk,other,Persona,Rational,114,1.0,,,False,1.0,single_scorer,0.7,True,,none
216,216_e02,stance_integrity,other,Persona,Rational,114,3.0,,,False,3.0,single_scorer,0.9,True,,none
216,216_e02,timing_fit,other,Persona,Rational,114,3.0,,,False,3.0,single_scorer,0.8,True,,none
216,216_e03,agency_preservation,other,Persona,Rational,172,4.0,,,False,4.0,single_scorer,0.98,True,,none
216,216_e03,anchor_management,other,Persona,Rational,172,3.0,,,False,3.0,single_scorer,0.92,True,,none
216,216_e03,cognitive_load_clarity,other,Persona,Rational,172,3.0,,,False,3.0,single_scorer,0.94,True,,none
216,216_e03,coregulation_uptake,other,Persona,Rational,172,3.0,,,False,3.0,single_scorer,0.96,True,,none
216,216_e03,evaluative_discipline,other,Persona,Rational,172,2.0,,,False,2.0,single_scorer,0.85,True,,none
216,216_e03,exploration_opening,other,Persona,Rational,172,3.0,,,False,3.0,single_scorer,0.95,True,,none
216,216_e03,implementation_grounding,other,Persona,Rational,172,2.0,,,False,2.0,single_scorer,0.75,True,,none
216,216_e03,premature_convergence_risk,other,Persona,Rational,172,0.0,,,False,0.0,single_scorer,1.0,True,,none
216,216_e03,reframing_quality,other,Persona,Rational,172,3.0,,,False,3.0,single_scorer,0.95,True,,none
216,216_e03,runaway_divergence_risk,other,Persona,Rational,172,1.0,,,False,1.0,single_scorer,0.95,True,,none
216,216_e03,stance_integrity,other,Persona,Rational,172,4.0,,,False,4.0,single_scorer,0.99,True,,none
216,216_e03,timing_fit,other,Persona,Rational,172,4.0,,,False,4.0,single_scorer,0.99,True,,none
217,217_e02,agency_preservation,reframe_event,Persona,Rational,179,3.0,4.0,1.0,False,3.5,keep_mean,1.0,True,True,none
217,217_e02,anchor_management,reframe_event,Persona,Rational,179,3.0,3.0,0.0,False,3.0,keep_mean,1.0,True,True,none
217,217_e02,cognitive_load_clarity,reframe_event,Persona,Rational,179,4.0,4.0,0.0,False,4.0,keep_mean,1.0,True,True,none
217,217_e02,coregulation_uptake,reframe_event,Persona,Rational,179,3.0,4.0,1.0,False,3.5,keep_mean,1.0,True,True,none
217,217_e02,evaluative_discipline,reframe_event,Persona,Rational,179,3.0,4.0,1.0,False,3.5,keep_mean,1.0,True,True,none
217,217_e02,exploration_opening,reframe_event,Persona,Rational,179,4.0,4.0,0.0,False,4.0,keep_mean,1.0,True,True,none
217,217_e02,implementation_grounding,reframe_event,Persona,Rational,179,3.0,4.0,1.0,False,3.5,keep_mean,1.0,True,True,none
217,217_e02,premature_convergence_risk,reframe_event,Persona,Rational,179,0.0,0.0,0.0,False,0.0,keep_mean,1.0,True,True,none
217,217_e02,reframing_quality,reframe_event,Persona,Rational,179,3.0,4.0,1.0,False,3.5,keep_mean,1.0,True,True,none
217,217_e02,runaway_divergence_risk,reframe_event,Persona,Rational,179,0.0,0.0,0.0,False,0.0,keep_mean,1.0,True,True,none
217,217_e02,stance_integrity,reframe_event,Persona,Rational,179,4.0,4.0,0.0,False,4.0,keep_mean,1.0,True,True,none
217,217_e02,timing_fit,reframe_event,Persona,Rational,179,4.0,4.0,0.0,False,4.0,keep_mean,1.0,True,True,none
217,217_e03,agency_preservation,other,Persona,Rational,80,3.0,,,False,3.0,single_scorer,0.9,True,,none
217,217_e03,anchor_management,other,Persona,Rational,80,3.0,,,False,3.0,single_scorer,0.9,True,,none
217,217_e03,cognitive_load_clarity,other,Persona,Rational,80,4.0,,,False,4.0,single_scorer,0.9,True,,none
217,217_e03,coregulation_uptake,other,Persona,Rational,80,3.0,,,False,3.0,single_scorer,0.9,True,,none
217,217_e03,evaluative_discipline,other,Persona,Rational,80,3.0,,,False,3.0,single_scorer,0.9,True,,none
217,217_e03,exploration_opening,other,Persona,Rational,80,2.0,,,False,2.0,single_scorer,0.9,True,,none
217,217_e03,implementation_grounding,other,Persona,Rational,80,3.0,,,False,3.0,single_scorer,0.9,True,,none
217,217_e03,premature_convergence_risk,other,Persona,Rational,80,1.0,,,False,1.0,single_scorer,0.9,True,,none
217,217_e03,reframing_quality,other,Persona,Rational,80,2.0,,,False,2.0,single_scorer,0.9,True,,none
217,217_e03,runaway_divergence_risk,other,Persona,Rational,80,0.0,,,False,0.0,single_scorer,0.9,True,,none
217,217_e03,stance_integrity,other,Persona,Rational,80,4.0,,,False,4.0,single_scorer,0.9,True,,none
217,217_e03,timing_fit,other,Persona,Rational,80,4.0,,,False,4.0,single_scorer,0.9,True,,none
217,217_e04,agency_preservation,other,Persona,Rational,106,3.0,,,False,3.0,single_scorer,0.9,True,,none
217,217_e04,anchor_management,other,Persona,Rational,106,2.0,,,False,2.0,single_scorer,0.8,True,,none
217,217_e04,cognitive_load_clarity,other,Persona,Rational,106,3.0,,,False,3.0,single_scorer,0.9,True,,none
217,217_e04,coregulation_uptake,other,Persona,Rational,106,3.0,,,False,3.0,single_scorer,0.9,True,,none
217,217_e04,evaluative_discipline,other,Persona,Rational,106,2.0,,,False,2.0,single_scorer,0.8,True,,none
217,217_e04,exploration_opening,other,Persona,Rational,106,2.0,,,False,2.0,single_scorer,0.9,True,,none
217,217_e04,implementation_grounding,other,Persona,Rational,106,1.0,,,False,1.0,single_scorer,0.7,True,,none
217,217_e04,premature_convergence_risk,other,Persona,Rational,106,1.0,,,False,1.0,single_scorer,0.8,True,,none
217,217_e04,reframing_quality,other,Persona,Rational,106,1.0,,,False,1.0,single_scorer,0.8,True,,none
217,217_e04,runaway_divergence_risk,other,Persona,Rational,106,0.0,,,False,0.0,single_scorer,0.9,True,,none
217,217_e04,stance_integrity,other,Persona,Rational,106,4.0,,,False,4.0,single_scorer,0.9,True,,none
217,217_e04,timing_fit,other,Persona,Rational,106,3.0,,,False,3.0,single_scorer,0.9,True,,none
218,218_e03,agency_preservation,ideation_burst,Persona,Rational,123,3.0,3.0,0.0,False,3.0,keep_mean,0.9,True,True,none
218,218_e03,anchor_management,ideation_burst,Persona,Rational,123,2.0,3.0,1.0,False,2.5,keep_mean,0.8,True,True,none
218,218_e03,cognitive_load_clarity,ideation_burst,Persona,Rational,123,4.0,4.0,0.0,False,4.0,keep_mean,1.0,True,True,none
218,218_e03,coregulation_uptake,ideation_burst,Persona,Rational,123,3.0,4.0,1.0,False,3.5,keep_mean,0.95,True,True,none
218,218_e03,evaluative_discipline,ideation_burst,Persona,Rational,123,3.0,2.0,1.0,False,2.5,keep_mean,0.8500000000000001,True,True,none
218,218_e03,exploration_opening,ideation_burst,Persona,Rational,123,3.0,3.0,0.0,False,3.0,keep_mean,0.9,True,True,none
218,218_e03,implementation_grounding,ideation_burst,Persona,Rational,123,3.0,3.0,0.0,False,3.0,keep_mean,0.9,True,True,none
218,218_e03,premature_convergence_risk,ideation_burst,Persona,Rational,123,1.0,0.0,1.0,False,0.5,keep_mean,0.9,True,True,none
218,218_e03,reframing_quality,ideation_burst,Persona,Rational,123,2.0,3.0,1.0,False,2.5,keep_mean,0.8500000000000001,True,True,none
218,218_e03,runaway_divergence_risk,ideation_burst,Persona,Rational,123,0.0,0.0,0.0,False,0.0,keep_mean,1.0,True,True,none
218,218_e03,stance_integrity,ideation_burst,Persona,Rational,123,4.0,4.0,0.0,False,4.0,keep_mean,1.0,True,True,none
218,218_e03,timing_fit,ideation_burst,Persona,Rational,123,4.0,4.0,0.0,False,4.0,keep_mean,1.0,True,True,none
219,219_e02,agency_preservation,user_agency_event,Persona,Rational,116,3.0,,,False,3.0,single_scorer,1.0,True,,none
219,219_e02,anchor_management,user_agency_event,Persona,Rational,116,3.0,,,False,3.0,single_scorer,1.0,True,,none
219,219_e02,cognitive_load_clarity,user_agency_event,Persona,Rational,116,4.0,,,False,4.0,single_scorer,1.0,True,,none
219,219_e02,coregulation_uptake,user_agency_event,Persona,Rational,116,3.0,,,False,3.0,single_scorer,1.0,True,,none
219,219_e02,evaluative_discipline,user_agency_event,Persona,Rational,116,3.0,,,False,3.0,single_scorer,1.0,True,,none
219,219_e02,exploration_opening,user_agency_event,Persona,Rational,116,4.0,,,False,4.0,single_scorer,1.0,True,,none
219,219_e02,implementation_grounding,user_agency_event,Persona,Rational,116,3.0,,,False,3.0,single_scorer,1.0,True,,none
219,219_e02,premature_convergence_risk,user_agency_event,Persona,Rational,116,0.0,,,False,0.0,single_scorer,1.0,True,,none
219,219_e02,reframing_quality,user_agency_event,Persona,Rational,116,3.0,,,False,3.0,single_scorer,1.0,True,,none
219,219_e02,runaway_divergence_risk,user_agency_event,Persona,Rational,116,0.0,,,False,0.0,single_scorer,1.0,True,,none
219,219_e02,stance_integrity,user_agency_event,Persona,Rational,116,4.0,,,False,4.0,single_scorer,1.0,True,,none
219,219_e02,timing_fit,user_agency_event,Persona,Rational,116,4.0,,,False,4.0,single_scorer,1.0,True,,none
219,219_e04,agency_preservation,user_agency_event,Persona,Rational,73,,4.0,,False,4.0,scorer_b_only,1.0,,True,
219,219_e04,anchor_management,user_agency_event,Persona,Rational,73,,3.0,,False,3.0,scorer_b_only,1.0,,True,
219,219_e04,cognitive_load_clarity,user_agency_event,Persona,Rational,73,,4.0,,False,4.0,scorer_b_only,1.0,,True,
219,219_e04,coregulation_uptake,user_agency_event,Persona,Rational,73,,4.0,,False,4.0,scorer_b_only,1.0,,True,
219,219_e04,evaluative_discipline,user_agency_event,Persona,Rational,73,,3.0,,False,3.0,scorer_b_only,1.0,,True,
219,219_e04,exploration_opening,user_agency_event,Persona,Rational,73,,4.0,,False,4.0,scorer_b_only,1.0,,True,
219,219_e04,implementation_grounding,user_agency_event,Persona,Rational,73,,3.0,,False,3.0,scorer_b_only,1.0,,True,
219,219_e04,premature_convergence_risk,user_agency_event,Persona,Rational,73,,0.0,,False,0.0,scorer_b_only,1.0,,True,
219,219_e04,reframing_quality,user_agency_event,Persona,Rational,73,,4.0,,False,4.0,scorer_b_only,1.0,,True,
219,219_e04,runaway_divergence_risk,user_agency_event,Persona,Rational,73,,0.0,,False,0.0,scorer_b_only,1.0,,True,
219,219_e04,stance_integrity,user_agency_event,Persona,Rational,73,,4.0,,False,4.0,scorer_b_only,1.0,,True,
219,219_e04,timing_fit,user_agency_event,Persona,Rational,73,,4.0,,False,4.0,scorer_b_only,1.0,,True,
219,219_e05,agency_preservation,other,Persona,Rational,111,3.0,,,False,3.0,single_scorer,0.9,True,,none
219,219_e05,anchor_management,other,Persona,Rational,111,2.0,,,False,2.0,single_scorer,0.7,True,,none
219,219_e05,cognitive_load_clarity,other,Persona,Rational,111,3.0,,,False,3.0,single_scorer,0.8,True,,none
219,219_e05,coregulation_uptake,other,Persona,Rational,111,3.0,,,False,3.0,single_scorer,0.9,True,,none
219,219_e05,evaluative_discipline,other,Persona,Rational,111,2.0,,,False,2.0,single_scorer,0.7,True,,none
219,219_e05,exploration_opening,other,Persona,Rational,111,2.0,,,False,2.0,single_scorer,0.9,True,,none
219,219_e05,implementation_grounding,other,Persona,Rational,111,2.0,,,False,2.0,single_scorer,0.6,True,,none
219,219_e05,premature_convergence_risk,other,Persona,Rational,111,1.0,,,False,1.0,single_scorer,0.7,True,,none
219,219_e05,reframing_quality,other,Persona,Rational,111,1.0,,,False,1.0,single_scorer,0.8,True,,none
219,219_e05,runaway_divergence_risk,other,Persona,Rational,111,1.0,,,False,1.0,single_scorer,0.7,True,,none
219,219_e05,stance_integrity,other,Persona,Rational,111,3.0,,,False,3.0,single_scorer,0.9,True,,none
219,219_e05,timing_fit,other,Persona,Rational,111,3.0,,,False,3.0,single_scorer,0.9,True,,none
220,220_e03,agency_preservation,other,Persona,Rational,135,4.0,,,False,4.0,single_scorer,0.98,True,,none
220,220_e03,anchor_management,other,Persona,Rational,135,3.0,,,False,3.0,single_scorer,0.92,True,,none
220,220_e03,cognitive_load_clarity,other,Persona,Rational,135,3.0,,,False,3.0,single_scorer,0.93,True,,none
220,220_e03,coregulation_uptake,other,Persona,Rational,135,3.0,,,False,3.0,single_scorer,0.96,True,,none
220,220_e03,evaluative_discipline,other,Persona,Rational,135,2.0,,,False,2.0,single_scorer,0.8,True,,none
220,220_e03,exploration_opening,other,Persona,Rational,135,3.0,,,False,3.0,single_scorer,0.95,True,,none
220,220_e03,implementation_grounding,other,Persona,Rational,135,2.0,,,False,2.0,single_scorer,0.85,True,,none
220,220_e03,premature_convergence_risk,other,Persona,Rational,135,0.0,,,False,0.0,single_scorer,0.99,True,,none
220,220_e03,reframing_quality,other,Persona,Rational,135,3.0,,,False,3.0,single_scorer,0.95,True,,none
