conversation_id,episode_id,scorer,criterion,score_0_4,confidence_0_1,usable_for_inference,episode_word_count,episode_type,condition_original_hidden,persona_family_original_hidden
199,199_e05,A,reframing_quality,1.0,0.8,True,81,other,Persona,BoundedRational
199,199_e05,A,evaluative_discipline,1.0,0.7,True,81,other,Persona,BoundedRational
199,199_e05,A,agency_preservation,3.0,0.9,True,81,other,Persona,BoundedRational
199,199_e05,A,anchor_management,2.0,0.7,True,81,other,Persona,BoundedRational
199,199_e05,A,coregulation_uptake,3.0,0.9,True,81,other,Persona,BoundedRational
199,199_e05,A,timing_fit,3.0,0.8,True,81,other,Persona,BoundedRational
199,199_e05,A,implementation_grounding,3.0,0.8,True,81,other,Persona,BoundedRational
199,199_e05,A,cognitive_load_clarity,3.0,0.9,True,81,other,Persona,BoundedRational
199,199_e05,A,stance_integrity,3.0,0.9,True,81,other,Persona,BoundedRational
199,199_e05,A,premature_convergence_risk,1.0,0.7,True,81,other,Persona,BoundedRational
199,199_e05,A,runaway_divergence_risk,0.0,1.0,True,81,other,Persona,BoundedRational
199,199_e07,A,exploration_opening,3.0,0.95,True,92,user_agency_event,Persona,BoundedRational
199,199_e07,A,reframing_quality,2.0,0.9,True,92,user_agency_event,Persona,BoundedRational
199,199_e07,A,evaluative_discipline,3.0,0.92,True,92,user_agency_event,Persona,BoundedRational
199,199_e07,A,agency_preservation,3.0,0.94,True,92,user_agency_event,Persona,BoundedRational
199,199_e07,A,anchor_management,3.0,0.93,True,92,user_agency_event,Persona,BoundedRational
199,199_e07,A,coregulation_uptake,3.0,0.96,True,92,user_agency_event,Persona,BoundedRational
199,199_e07,A,timing_fit,4.0,0.98,True,92,user_agency_event,Persona,BoundedRational
199,199_e07,A,implementation_grounding,3.0,0.91,True,92,user_agency_event,Persona,BoundedRational
199,199_e07,A,cognitive_load_clarity,4.0,0.97,True,92,user_agency_event,Persona,BoundedRational
199,199_e07,A,stance_integrity,4.0,0.99,True,92,user_agency_event,Persona,BoundedRational
199,199_e07,A,premature_convergence_risk,0.0,0.99,True,92,user_agency_event,Persona,BoundedRational
199,199_e07,A,runaway_divergence_risk,0.0,0.98,True,92,user_agency_event,Persona,BoundedRational
200,200_e01,A,exploration_opening,4.0,1.0,True,45,opening_frame,Persona,BoundedRational
200,200_e01,A,reframing_quality,3.0,1.0,True,45,opening_frame,Persona,BoundedRational
200,200_e01,A,evaluative_discipline,0.0,1.0,True,45,opening_frame,Persona,BoundedRational
200,200_e01,A,agency_preservation,4.0,1.0,True,45,opening_frame,Persona,BoundedRational
200,200_e01,A,anchor_management,2.0,1.0,True,45,opening_frame,Persona,BoundedRational
200,200_e01,A,coregulation_uptake,3.0,1.0,True,45,opening_frame,Persona,BoundedRational
200,200_e01,A,timing_fit,4.0,1.0,True,45,opening_frame,Persona,BoundedRational
200,200_e01,A,implementation_grounding,0.0,1.0,True,45,opening_frame,Persona,BoundedRational
200,200_e01,A,cognitive_load_clarity,4.0,1.0,True,45,opening_frame,Persona,BoundedRational
200,200_e01,A,stance_integrity,4.0,1.0,True,45,opening_frame,Persona,BoundedRational
200,200_e01,A,premature_convergence_risk,0.0,1.0,True,45,opening_frame,Persona,BoundedRational
200,200_e01,A,runaway_divergence_risk,0.0,1.0,True,45,opening_frame,Persona,BoundedRational
200,200_e02,A,exploration_opening,2.0,0.9,True,91,repair_event,Persona,BoundedRational
200,200_e02,A,reframing_quality,1.0,0.8,True,91,repair_event,Persona,BoundedRational
200,200_e02,A,evaluative_discipline,0.0,0.9,True,91,repair_event,Persona,BoundedRational
200,200_e02,A,agency_preservation,3.0,0.9,True,91,repair_event,Persona,BoundedRational
200,200_e02,A,anchor_management,1.0,0.8,True,91,repair_event,Persona,BoundedRational
200,200_e02,A,coregulation_uptake,2.0,0.7,True,91,repair_event,Persona,BoundedRational
200,200_e02,A,timing_fit,3.0,0.9,True,91,repair_event,Persona,BoundedRational
200,200_e02,A,implementation_grounding,0.0,0.9,True,91,repair_event,Persona,BoundedRational
200,200_e02,A,cognitive_load_clarity,3.0,0.9,True,91,repair_event,Persona,BoundedRational
200,200_e02,A,stance_integrity,3.0,0.9,True,91,repair_event,Persona,BoundedRational
200,200_e02,A,premature_convergence_risk,0.0,0.9,True,91,repair_event,Persona,BoundedRational
200,200_e02,A,runaway_divergence_risk,0.0,0.9,True,91,repair_event,Persona,BoundedRational
200,200_e03,A,exploration_opening,3.0,0.9,True,70,ideation_burst,Persona,BoundedRational
200,200_e03,A,reframing_quality,3.0,0.9,True,70,ideation_burst,Persona,BoundedRational
200,200_e03,A,evaluative_discipline,2.0,0.8,True,70,ideation_burst,Persona,BoundedRational
200,200_e03,A,agency_preservation,4.0,0.9,True,70,ideation_burst,Persona,BoundedRational
200,200_e03,A,anchor_management,3.0,0.9,True,70,ideation_burst,Persona,BoundedRational
200,200_e03,A,coregulation_uptake,3.0,0.9,True,70,ideation_burst,Persona,BoundedRational
200,200_e03,A,timing_fit,4.0,0.9,True,70,ideation_burst,Persona,BoundedRational
200,200_e03,A,implementation_grounding,1.0,0.7,True,70,ideation_burst,Persona,BoundedRational
200,200_e03,A,cognitive_load_clarity,3.0,0.9,True,70,ideation_burst,Persona,BoundedRational
200,200_e03,A,stance_integrity,4.0,0.9,True,70,ideation_burst,Persona,BoundedRational
200,200_e03,A,premature_convergence_risk,0.0,1.0,True,70,ideation_burst,Persona,BoundedRational
200,200_e03,A,runaway_divergence_risk,1.0,0.8,True,70,ideation_burst,Persona,BoundedRational
200,200_e06,A,exploration_opening,4.0,1.0,True,137,ideation_burst,Persona,BoundedRational
200,200_e06,A,reframing_quality,3.0,1.0,True,137,ideation_burst,Persona,BoundedRational
200,200_e06,A,evaluative_discipline,2.0,1.0,True,137,ideation_burst,Persona,BoundedRational
200,200_e06,A,agency_preservation,3.0,1.0,True,137,ideation_burst,Persona,BoundedRational
200,200_e06,A,anchor_management,3.0,1.0,True,137,ideation_burst,Persona,BoundedRational
200,200_e06,A,coregulation_uptake,3.0,1.0,True,137,ideation_burst,Persona,BoundedRational
200,200_e06,A,timing_fit,4.0,1.0,True,137,ideation_burst,Persona,BoundedRational
200,200_e06,A,implementation_grounding,2.0,1.0,True,137,ideation_burst,Persona,BoundedRational
200,200_e06,A,cognitive_load_clarity,3.0,1.0,True,137,ideation_burst,Persona,BoundedRational
200,200_e06,A,stance_integrity,4.0,1.0,True,137,ideation_burst,Persona,BoundedRational
200,200_e06,A,premature_convergence_risk,0.0,1.0,True,137,ideation_burst,Persona,BoundedRational
200,200_e06,A,runaway_divergence_risk,0.0,1.0,True,137,ideation_burst,Persona,BoundedRational
201,201_e01,A,exploration_opening,4.0,1.0,True,43,opening_frame,Persona,BoundedRational
201,201_e01,A,reframing_quality,3.0,1.0,True,43,opening_frame,Persona,BoundedRational
201,201_e01,A,evaluative_discipline,0.0,0.0,True,43,opening_frame,Persona,BoundedRational
201,201_e01,A,agency_preservation,4.0,1.0,True,43,opening_frame,Persona,BoundedRational
201,201_e01,A,anchor_management,3.0,1.0,True,43,opening_frame,Persona,BoundedRational
201,201_e01,A,coregulation_uptake,3.0,1.0,True,43,opening_frame,Persona,BoundedRational
201,201_e01,A,timing_fit,4.0,1.0,True,43,opening_frame,Persona,BoundedRational
201,201_e01,A,implementation_grounding,0.0,0.0,True,43,opening_frame,Persona,BoundedRational
201,201_e01,A,cognitive_load_clarity,4.0,1.0,True,43,opening_frame,Persona,BoundedRational
201,201_e01,A,stance_integrity,4.0,1.0,True,43,opening_frame,Persona,BoundedRational
201,201_e01,A,premature_convergence_risk,0.0,1.0,True,43,opening_frame,Persona,BoundedRational
201,201_e01,A,runaway_divergence_risk,0.0,1.0,True,43,opening_frame,Persona,BoundedRational
201,201_e04,A,exploration_opening,2.0,0.8,True,142,other,Persona,BoundedRational
201,201_e04,A,reframing_quality,1.0,0.7,True,142,other,Persona,BoundedRational
201,201_e04,A,evaluative_discipline,0.0,0.9,True,142,other,Persona,BoundedRational
201,201_e04,A,agency_preservation,3.0,0.8,True,142,other,Persona,BoundedRational
201,201_e04,A,anchor_management,2.0,0.7,True,142,other,Persona,BoundedRational
201,201_e04,A,coregulation_uptake,3.0,0.9,True,142,other,Persona,BoundedRational
201,201_e04,A,timing_fit,3.0,0.8,True,142,other,Persona,BoundedRational
201,201_e04,A,implementation_grounding,1.0,0.7,True,142,other,Persona,BoundedRational
201,201_e04,A,cognitive_load_clarity,3.0,0.9,True,142,other,Persona,BoundedRational
201,201_e04,A,stance_integrity,3.0,0.9,True,142,other,Persona,BoundedRational
201,201_e04,A,premature_convergence_risk,1.0,0.8,True,142,other,Persona,BoundedRational
201,201_e04,A,runaway_divergence_risk,1.0,0.8,True,142,other,Persona,BoundedRational
201,201_e05,A,ALL,,0.0,False,109,other,Persona,BoundedRational
201,201_e06,A,exploration_opening,2.0,0.8,True,83,other,Persona,BoundedRational
201,201_e06,A,reframing_quality,1.0,0.9,True,83,other,Persona,BoundedRational
201,201_e06,A,evaluative_discipline,0.0,0.95,True,83,other,Persona,BoundedRational
201,201_e06,A,agency_preservation,3.0,0.85,True,83,other,Persona,BoundedRational
201,201_e06,A,anchor_management,2.0,0.8,True,83,other,Persona,BoundedRational
201,201_e06,A,coregulation_uptake,3.0,0.9,True,83,other,Persona,BoundedRational
201,201_e06,A,timing_fit,3.0,0.9,True,83,other,Persona,BoundedRational
201,201_e06,A,implementation_grounding,2.0,0.8,True,83,other,Persona,BoundedRational
201,201_e06,A,cognitive_load_clarity,3.0,0.9,True,83,other,Persona,BoundedRational
201,201_e06,A,stance_integrity,3.0,0.9,True,83,other,Persona,BoundedRational
201,201_e06,A,premature_convergence_risk,1.0,0.85,True,83,other,Persona,BoundedRational
201,201_e06,A,runaway_divergence_risk,0.0,0.95,True,83,other,Persona,BoundedRational
201,201_e07,A,exploration_opening,2.0,0.8,True,112,ideation_burst,Persona,BoundedRational
201,201_e07,A,reframing_quality,1.0,0.7,True,112,ideation_burst,Persona,BoundedRational
201,201_e07,A,evaluative_discipline,2.0,0.6,True,112,ideation_burst,Persona,BoundedRational
201,201_e07,A,agency_preservation,3.0,0.8,True,112,ideation_burst,Persona,BoundedRational
201,201_e07,A,anchor_management,2.0,0.7,True,112,ideation_burst,Persona,BoundedRational
201,201_e07,A,coregulation_uptake,3.0,0.9,True,112,ideation_burst,Persona,BoundedRational
201,201_e07,A,timing_fit,3.0,0.8,True,112,ideation_burst,Persona,BoundedRational
201,201_e07,A,implementation_grounding,2.0,0.7,True,112,ideation_burst,Persona,BoundedRational
201,201_e07,A,cognitive_load_clarity,3.0,0.9,True,112,ideation_burst,Persona,BoundedRational
201,201_e07,A,stance_integrity,3.0,0.8,True,112,ideation_burst,Persona,BoundedRational
201,201_e07,A,premature_convergence_risk,1.0,0.6,True,112,ideation_burst,Persona,BoundedRational
201,201_e07,A,runaway_divergence_risk,1.0,0.5,True,112,ideation_burst,Persona,BoundedRational
202,202_e01,A,exploration_opening,4.0,1.0,True,43,opening_frame,Persona,BoundedRational
202,202_e01,A,reframing_quality,3.0,1.0,True,43,opening_frame,Persona,BoundedRational
202,202_e01,A,evaluative_discipline,0.0,1.0,True,43,opening_frame,Persona,BoundedRational
202,202_e01,A,agency_preservation,4.0,1.0,True,43,opening_frame,Persona,BoundedRational
202,202_e01,A,anchor_management,3.0,1.0,True,43,opening_frame,Persona,BoundedRational
202,202_e01,A,coregulation_uptake,3.0,1.0,True,43,opening_frame,Persona,BoundedRational
202,202_e01,A,timing_fit,4.0,1.0,True,43,opening_frame,Persona,BoundedRational
202,202_e01,A,implementation_grounding,0.0,1.0,True,43,opening_frame,Persona,BoundedRational
202,202_e01,A,cognitive_load_clarity,3.0,1.0,True,43,opening_frame,Persona,BoundedRational
202,202_e01,A,stance_integrity,4.0,1.0,True,43,opening_frame,Persona,BoundedRational
202,202_e01,A,premature_convergence_risk,0.0,1.0,True,43,opening_frame,Persona,BoundedRational
202,202_e01,A,runaway_divergence_risk,0.0,1.0,True,43,opening_frame,Persona,BoundedRational
202,202_e02,A,exploration_opening,2.0,0.8,True,105,other,Persona,BoundedRational
202,202_e02,A,reframing_quality,1.0,0.7,True,105,other,Persona,BoundedRational
202,202_e02,A,evaluative_discipline,2.0,0.7,True,105,other,Persona,BoundedRational
202,202_e02,A,agency_preservation,3.0,0.9,True,105,other,Persona,BoundedRational
202,202_e02,A,anchor_management,1.0,0.6,True,105,other,Persona,BoundedRational
202,202_e02,A,coregulation_uptake,3.0,0.9,True,105,other,Persona,BoundedRational
202,202_e02,A,timing_fit,3.0,0.8,True,105,other,Persona,BoundedRational
202,202_e02,A,implementation_grounding,2.0,0.7,True,105,other,Persona,BoundedRational
202,202_e02,A,cognitive_load_clarity,3.0,0.9,True,105,other,Persona,BoundedRational
202,202_e02,A,stance_integrity,3.0,0.8,True,105,other,Persona,BoundedRational
202,202_e02,A,premature_convergence_risk,1.0,0.7,True,105,other,Persona,BoundedRational
202,202_e02,A,runaway_divergence_risk,1.0,0.7,True,105,other,Persona,BoundedRational
203,203_e02,A,exploration_opening,4.0,1.0,True,142,commitment_event,Persona,BoundedRational
203,203_e02,A,reframing_quality,3.0,1.0,True,142,commitment_event,Persona,BoundedRational
203,203_e02,A,evaluative_discipline,2.0,1.0,True,142,commitment_event,Persona,BoundedRational
203,203_e02,A,agency_preservation,3.0,1.0,True,142,commitment_event,Persona,BoundedRational
203,203_e02,A,anchor_management,3.0,1.0,True,142,commitment_event,Persona,BoundedRational
203,203_e02,A,coregulation_uptake,3.0,1.0,True,142,commitment_event,Persona,BoundedRational
203,203_e02,A,timing_fit,4.0,1.0,True,142,commitment_event,Persona,BoundedRational
203,203_e02,A,implementation_grounding,3.0,1.0,True,142,commitment_event,Persona,BoundedRational
203,203_e02,A,cognitive_load_clarity,3.0,1.0,True,142,commitment_event,Persona,BoundedRational
203,203_e02,A,stance_integrity,4.0,1.0,True,142,commitment_event,Persona,BoundedRational
203,203_e02,A,premature_convergence_risk,0.0,1.0,True,142,commitment_event,Persona,BoundedRational
203,203_e02,A,runaway_divergence_risk,0.0,1.0,True,142,commitment_event,Persona,BoundedRational
204,204_e02,A,exploration_opening,2.0,0.8,True,150,ideation_burst,Persona,BoundedRational
204,204_e02,A,reframing_quality,1.0,0.7,True,150,ideation_burst,Persona,BoundedRational
204,204_e02,A,evaluative_discipline,2.0,0.8,True,150,ideation_burst,Persona,BoundedRational
204,204_e02,A,agency_preservation,3.0,0.9,True,150,ideation_burst,Persona,BoundedRational
204,204_e02,A,anchor_management,2.0,0.7,True,150,ideation_burst,Persona,BoundedRational
204,204_e02,A,coregulation_uptake,3.0,0.9,True,150,ideation_burst,Persona,BoundedRational
204,204_e02,A,timing_fit,3.0,0.8,True,150,ideation_burst,Persona,BoundedRational
204,204_e02,A,implementation_grounding,3.0,0.9,True,150,ideation_burst,Persona,BoundedRational
204,204_e02,A,cognitive_load_clarity,3.0,0.9,True,150,ideation_burst,Persona,BoundedRational
204,204_e02,A,stance_integrity,4.0,0.9,True,150,ideation_burst,Persona,BoundedRational
204,204_e02,A,premature_convergence_risk,1.0,0.7,True,150,ideation_burst,Persona,BoundedRational
204,204_e02,A,runaway_divergence_risk,0.0,0.9,True,150,ideation_burst,Persona,BoundedRational
204,204_e04,A,exploration_opening,3.0,0.9,True,132,other,Persona,BoundedRational
204,204_e04,A,reframing_quality,3.0,0.9,True,132,other,Persona,BoundedRational
204,204_e04,A,evaluative_discipline,2.0,0.7,True,132,other,Persona,BoundedRational
204,204_e04,A,agency_preservation,3.0,0.9,True,132,other,Persona,BoundedRational
204,204_e04,A,anchor_management,2.0,0.8,True,132,other,Persona,BoundedRational
204,204_e04,A,coregulation_uptake,3.0,0.9,True,132,other,Persona,BoundedRational
204,204_e04,A,timing_fit,4.0,0.9,True,132,other,Persona,BoundedRational
204,204_e04,A,implementation_grounding,2.0,0.6,True,132,other,Persona,BoundedRational
204,204_e04,A,cognitive_load_clarity,3.0,0.9,True,132,other,Persona,BoundedRational
204,204_e04,A,stance_integrity,4.0,0.9,True,132,other,Persona,BoundedRational
204,204_e04,A,premature_convergence_risk,0.0,0.9,True,132,other,Persona,BoundedRational
204,204_e04,A,runaway_divergence_risk,0.0,0.9,True,132,other,Persona,BoundedRational
204,204_e05,A,exploration_opening,3.0,0.9,True,184,ideation_burst,Persona,BoundedRational
204,204_e05,A,reframing_quality,3.0,0.9,True,184,ideation_burst,Persona,BoundedRational
204,204_e05,A,evaluative_discipline,2.0,0.8,True,184,ideation_burst,Persona,BoundedRational
204,204_e05,A,agency_preservation,3.0,0.9,True,184,ideation_burst,Persona,BoundedRational
204,204_e05,A,anchor_management,2.0,0.7,True,184,ideation_burst,Persona,BoundedRational
204,204_e05,A,coregulation_uptake,3.0,0.9,True,184,ideation_burst,Persona,BoundedRational
204,204_e05,A,timing_fit,4.0,1.0,True,184,ideation_burst,Persona,BoundedRational
204,204_e05,A,implementation_grounding,3.0,0.9,True,184,ideation_burst,Persona,BoundedRational
204,204_e05,A,cognitive_load_clarity,4.0,1.0,True,184,ideation_burst,Persona,BoundedRational
204,204_e05,A,stance_integrity,4.0,1.0,True,184,ideation_burst,Persona,BoundedRational
204,204_e05,A,premature_convergence_risk,0.0,1.0,True,184,ideation_burst,Persona,BoundedRational
204,204_e05,A,runaway_divergence_risk,0.0,1.0,True,184,ideation_burst,Persona,BoundedRational
208,208_e02,A,ALL,,0.0,False,86,other,GPT,GPT
209,209_e07,A,exploration_opening,2.0,0.8,True,102,repair_event,GPT,GPT
209,209_e07,A,reframing_quality,1.0,0.7,True,102,repair_event,GPT,GPT
209,209_e07,A,evaluative_discipline,0.0,0.3,True,102,repair_event,GPT,GPT
209,209_e07,A,agency_preservation,3.0,0.9,True,102,repair_event,GPT,GPT
209,209_e07,A,anchor_management,2.0,0.6,True,102,repair_event,GPT,GPT
209,209_e07,A,coregulation_uptake,3.0,0.9,True,102,repair_event,GPT,GPT
209,209_e07,A,timing_fit,3.0,0.8,True,102,repair_event,GPT,GPT
209,209_e07,A,implementation_grounding,1.0,0.4,True,102,repair_event,GPT,GPT
209,209_e07,A,cognitive_load_clarity,3.0,0.8,True,102,repair_event,GPT,GPT
209,209_e07,A,stance_integrity,4.0,0.95,True,102,repair_event,GPT,GPT
209,209_e07,A,premature_convergence_risk,1.0,0.6,True,102,repair_event,GPT,GPT
209,209_e07,A,runaway_divergence_risk,0.0,0.9,True,102,repair_event,GPT,GPT
210,210_e07,A,ALL,,0.0,False,51,other,GPT,GPT
210,210_e08,A,exploration_opening,2.0,0.8,True,146,other,GPT,GPT
210,210_e08,A,reframing_quality,1.0,0.7,True,146,other,GPT,GPT
210,210_e08,A,evaluative_discipline,0.0,0.9,True,146,other,GPT,GPT
210,210_e08,A,agency_preservation,3.0,0.8,True,146,other,GPT,GPT
210,210_e08,A,anchor_management,2.0,0.7,True,146,other,GPT,GPT
210,210_e08,A,coregulation_uptake,2.0,0.6,True,146,other,GPT,GPT
210,210_e08,A,timing_fit,3.0,0.8,True,146,other,GPT,GPT
210,210_e08,A,implementation_grounding,1.0,0.7,True,146,other,GPT,GPT
210,210_e08,A,cognitive_load_clarity,3.0,0.8,True,146,other,GPT,GPT
210,210_e08,A,stance_integrity,3.0,0.9,True,146,other,GPT,GPT
210,210_e08,A,premature_convergence_risk,1.0,0.7,True,146,other,GPT,GPT
210,210_e08,A,runaway_divergence_risk,0.0,0.9,True,146,other,GPT,GPT
214,214_e04,A,ALL,,0.0,False,74,other,GPT,GPT
216,216_e01,A,ALL,,0.0,False,115,opening_frame,Persona,Rational
216,216_e02,A,exploration_opening,2.0,0.8,True,114,other,Persona,Rational
216,216_e02,A,reframing_quality,1.0,0.7,True,114,other,Persona,Rational
216,216_e02,A,evaluative_discipline,2.0,0.6,True,114,other,Persona,Rational
216,216_e02,A,agency_preservation,3.0,0.9,True,114,other,Persona,Rational
216,216_e02,A,anchor_management,2.0,0.7,True,114,other,Persona,Rational
216,216_e02,A,coregulation_uptake,3.0,0.9,True,114,other,Persona,Rational
216,216_e02,A,timing_fit,3.0,0.8,True,114,other,Persona,Rational
216,216_e02,A,implementation_grounding,2.0,0.6,True,114,other,Persona,Rational
216,216_e02,A,cognitive_load_clarity,3.0,0.9,True,114,other,Persona,Rational
216,216_e02,A,stance_integrity,3.0,0.9,True,114,other,Persona,Rational
216,216_e02,A,premature_convergence_risk,1.0,0.7,True,114,other,Persona,Rational
216,216_e02,A,runaway_divergence_risk,1.0,0.7,True,114,other,Persona,Rational
216,216_e03,A,exploration_opening,3.0,0.95,True,172,other,Persona,Rational
216,216_e03,A,reframing_quality,3.0,0.95,True,172,other,Persona,Rational
216,216_e03,A,evaluative_discipline,2.0,0.85,True,172,other,Persona,Rational
216,216_e03,A,agency_preservation,4.0,0.98,True,172,other,Persona,Rational
216,216_e03,A,anchor_management,3.0,0.92,True,172,other,Persona,Rational
216,216_e03,A,coregulation_uptake,3.0,0.96,True,172,other,Persona,Rational
216,216_e03,A,timing_fit,4.0,0.99,True,172,other,Persona,Rational
216,216_e03,A,implementation_grounding,2.0,0.75,True,172,other,Persona,Rational
216,216_e03,A,cognitive_load_clarity,3.0,0.94,True,172,other,Persona,Rational
216,216_e03,A,stance_integrity,4.0,0.99,True,172,other,Persona,Rational
216,216_e03,A,premature_convergence_risk,0.0,1.0,True,172,other,Persona,Rational
216,216_e03,A,runaway_divergence_risk,1.0,0.95,True,172,other,Persona,Rational
216,216_e04,A,ALL,,0.0,False,207,ideation_burst,Persona,Rational
217,217_e01,A,ALL,,0.0,False,61,opening_frame,Persona,Rational
217,217_e02,A,exploration_opening,4.0,1.0,True,179,reframe_event,Persona,Rational
217,217_e02,A,reframing_quality,3.0,1.0,True,179,reframe_event,Persona,Rational
217,217_e02,A,evaluative_discipline,3.0,1.0,True,179,reframe_event,Persona,Rational
217,217_e02,A,agency_preservation,3.0,1.0,True,179,reframe_event,Persona,Rational
217,217_e02,A,anchor_management,3.0,1.0,True,179,reframe_event,Persona,Rational
217,217_e02,A,coregulation_uptake,3.0,1.0,True,179,reframe_event,Persona,Rational
217,217_e02,A,timing_fit,4.0,1.0,True,179,reframe_event,Persona,Rational
217,217_e02,A,implementation_grounding,3.0,1.0,True,179,reframe_event,Persona,Rational
217,217_e02,A,cognitive_load_clarity,4.0,1.0,True,179,reframe_event,Persona,Rational
217,217_e02,A,stance_integrity,4.0,1.0,True,179,reframe_event,Persona,Rational
217,217_e02,A,premature_convergence_risk,0.0,1.0,True,179,reframe_event,Persona,Rational
217,217_e02,A,runaway_divergence_risk,0.0,1.0,True,179,reframe_event,Persona,Rational
217,217_e03,A,exploration_opening,2.0,0.9,True,80,other,Persona,Rational
217,217_e03,A,reframing_quality,2.0,0.9,True,80,other,Persona,Rational
217,217_e03,A,evaluative_discipline,3.0,0.9,True,80,other,Persona,Rational
217,217_e03,A,agency_preservation,3.0,0.9,True,80,other,Persona,Rational
217,217_e03,A,anchor_management,3.0,0.9,True,80,other,Persona,Rational
217,217_e03,A,coregulation_uptake,3.0,0.9,True,80,other,Persona,Rational
217,217_e03,A,timing_fit,4.0,0.9,True,80,other,Persona,Rational
217,217_e03,A,implementation_grounding,3.0,0.9,True,80,other,Persona,Rational
217,217_e03,A,cognitive_load_clarity,4.0,0.9,True,80,other,Persona,Rational
217,217_e03,A,stance_integrity,4.0,0.9,True,80,other,Persona,Rational
217,217_e03,A,premature_convergence_risk,1.0,0.9,True,80,other,Persona,Rational
217,217_e03,A,runaway_divergence_risk,0.0,0.9,True,80,other,Persona,Rational
217,217_e04,A,exploration_opening,2.0,0.9,True,106,other,Persona,Rational
217,217_e04,A,reframing_quality,1.0,0.8,True,106,other,Persona,Rational
217,217_e04,A,evaluative_discipline,2.0,0.8,True,106,other,Persona,Rational
217,217_e04,A,agency_preservation,3.0,0.9,True,106,other,Persona,Rational
217,217_e04,A,anchor_management,2.0,0.8,True,106,other,Persona,Rational
217,217_e04,A,coregulation_uptake,3.0,0.9,True,106,other,Persona,Rational
217,217_e04,A,timing_fit,3.0,0.9,True,106,other,Persona,Rational
217,217_e04,A,implementation_grounding,1.0,0.7,True,106,other,Persona,Rational
217,217_e04,A,cognitive_load_clarity,3.0,0.9,True,106,other,Persona,Rational
217,217_e04,A,stance_integrity,4.0,0.9,True,106,other,Persona,Rational
217,217_e04,A,premature_convergence_risk,1.0,0.8,True,106,other,Persona,Rational
217,217_e04,A,runaway_divergence_risk,0.0,0.9,True,106,other,Persona,Rational
218,218_e02,A,ALL,,0.0,False,173,other,Persona,Rational
218,218_e03,A,exploration_opening,3.0,0.9,True,123,ideation_burst,Persona,Rational
218,218_e03,A,reframing_quality,2.0,0.8,True,123,ideation_burst,Persona,Rational
218,218_e03,A,evaluative_discipline,3.0,0.9,True,123,ideation_burst,Persona,Rational
218,218_e03,A,agency_preservation,3.0,0.9,True,123,ideation_burst,Persona,Rational
218,218_e03,A,anchor_management,2.0,0.7,True,123,ideation_burst,Persona,Rational
218,218_e03,A,coregulation_uptake,3.0,0.9,True,123,ideation_burst,Persona,Rational
218,218_e03,A,timing_fit,4.0,1.0,True,123,ideation_burst,Persona,Rational
218,218_e03,A,implementation_grounding,3.0,0.9,True,123,ideation_burst,Persona,Rational
218,218_e03,A,cognitive_load_clarity,4.0,1.0,True,123,ideation_burst,Persona,Rational
218,218_e03,A,stance_integrity,4.0,1.0,True,123,ideation_burst,Persona,Rational
218,218_e03,A,premature_convergence_risk,1.0,0.8,True,123,ideation_burst,Persona,Rational
218,218_e03,A,runaway_divergence_risk,0.0,1.0,True,123,ideation_burst,Persona,Rational
219,219_e01,A,ALL,,0.0,False,103,opening_frame,Persona,Rational
219,219_e02,A,exploration_opening,4.0,1.0,True,116,user_agency_event,Persona,Rational
219,219_e02,A,reframing_quality,3.0,1.0,True,116,user_agency_event,Persona,Rational
219,219_e02,A,evaluative_discipline,3.0,1.0,True,116,user_agency_event,Persona,Rational
219,219_e02,A,agency_preservation,3.0,1.0,True,116,user_agency_event,Persona,Rational
219,219_e02,A,anchor_management,3.0,1.0,True,116,user_agency_event,Persona,Rational
219,219_e02,A,coregulation_uptake,3.0,1.0,True,116,user_agency_event,Persona,Rational
219,219_e02,A,timing_fit,4.0,1.0,True,116,user_agency_event,Persona,Rational
219,219_e02,A,implementation_grounding,3.0,1.0,True,116,user_agency_event,Persona,Rational
219,219_e02,A,cognitive_load_clarity,4.0,1.0,True,116,user_agency_event,Persona,Rational
219,219_e02,A,stance_integrity,4.0,1.0,True,116,user_agency_event,Persona,Rational
219,219_e02,A,premature_convergence_risk,0.0,1.0,True,116,user_agency_event,Persona,Rational
219,219_e02,A,runaway_divergence_risk,0.0,1.0,True,116,user_agency_event,Persona,Rational
219,219_e04,A,ALL,,0.0,False,73,user_agency_event,Persona,Rational
219,219_e05,A,exploration_opening,2.0,0.9,True,111,other,Persona,Rational
219,219_e05,A,reframing_quality,1.0,0.8,True,111,other,Persona,Rational
219,219_e05,A,evaluative_discipline,2.0,0.7,True,111,other,Persona,Rational
219,219_e05,A,agency_preservation,3.0,0.9,True,111,other,Persona,Rational
219,219_e05,A,anchor_management,2.0,0.7,True,111,other,Persona,Rational
219,219_e05,A,coregulation_uptake,3.0,0.9,True,111,other,Persona,Rational
219,219_e05,A,timing_fit,3.0,0.9,True,111,other,Persona,Rational
219,219_e05,A,implementation_grounding,2.0,0.6,True,111,other,Persona,Rational
219,219_e05,A,cognitive_load_clarity,3.0,0.8,True,111,other,Persona,Rational
219,219_e05,A,stance_integrity,3.0,0.9,True,111,other,Persona,Rational
219,219_e05,A,premature_convergence_risk,1.0,0.7,True,111,other,Persona,Rational
219,219_e05,A,runaway_divergence_risk,1.0,0.7,True,111,other,Persona,Rational
